,logFC,AveExpr,t,P.Value,adj.P.Val,B,threshold
251867_at,0.039764074,8.953225892,0.320121339,0.754609199,0.984948895,-4.828538824,FALSE
256823_at,-0.033089489,6.920228168,-0.31987749,0.754789329,0.984948895,-4.828572283,FALSE
265081_at,0.04379579,3.15215426,0.319840729,0.754816485,0.984948895,-4.828577324,FALSE
267640_at,-0.037649089,6.618402597,-0.319812737,0.754837164,0.984948895,-4.828581163,FALSE
266092_at,0.052535104,3.439818931,0.31979689,0.754848871,0.984948895,-4.828583336,FALSE
247632_at,0.031299887,9.748658192,0.319721607,0.754904487,0.984948895,-4.828593658,FALSE
248407_at,0.064407688,3.194561398,0.31966268,0.75494802,0.984948895,-4.828601736,FALSE
261243_at,0.033328311,2.359016594,0.319455127,0.755101362,0.984948895,-4.828630177,FALSE
256133_at,-0.031617255,6.852158084,-0.319416761,0.755129708,0.984948895,-4.828635432,FALSE
253711_at,-0.024834607,2.22165614,-0.319075596,0.75538179,0.984948895,-4.828682136,FALSE
255781_at,-0.043495497,6.067055677,-0.318960326,0.755466969,0.984948895,-4.828697906,FALSE
252983_at,0.064167985,3.232954856,0.318890759,0.755518376,0.984948895,-4.82870742,FALSE
252871_at,0.032740372,3.302566304,0.318843361,0.755553402,0.984948895,-4.828713901,FALSE
256622_at,0.039890702,6.209696434,0.318799086,0.755586121,0.984948895,-4.828719954,FALSE
251309_at,-0.041365717,3.023136203,-0.318775062,0.755603875,0.984948895,-4.828723238,FALSE
257849_at,0.027698876,7.834490468,0.318737323,0.755631765,0.984948895,-4.828728397,FALSE
259310_s_at,-0.038578983,7.301345254,-0.318730444,0.755636848,0.984948895,-4.828729337,FALSE
253776_at,0.030747265,8.756748236,0.318637223,0.755705742,0.984948895,-4.828742077,FALSE
247728_at,0.037680828,2.317113999,0.318624203,0.755715364,0.984948895,-4.828743856,FALSE
261976_at,0.02861907,2.055351432,0.318422784,0.755864227,0.984948895,-4.828771369,FALSE
256986_at,0.037667985,5.825010959,0.318396507,0.755883648,0.984948895,-4.828774957,FALSE
256852_at,0.052127775,5.698468542,0.318353586,0.755915371,0.984948895,-4.828780817,FALSE
265070_at,0.035496089,7.917258194,0.318290556,0.755961958,0.984948895,-4.828789422,FALSE
246056_at,0.038456047,6.309466741,0.318231516,0.756005597,0.984948895,-4.82879748,FALSE
258417_at,-0.025694497,7.19839005,-0.318189728,0.756036484,0.984948895,-4.828803182,FALSE
263577_at,0.033982101,2.813704882,0.318176282,0.756046423,0.984948895,-4.828805017,FALSE
255281_at,-0.054099398,5.344797427,-0.318054541,0.756136411,0.984948895,-4.828821626,FALSE
250082_at,-0.02946493,2.569283526,-0.317977275,0.756193525,0.984948895,-4.828832164,FALSE
250864_at,0.058788453,3.873056834,0.31795852,0.756207389,0.984948895,-4.828834721,FALSE
249703_at,-0.031788514,7.045376797,-0.317747627,0.75636329,0.984948895,-4.828863469,FALSE
264441_at,-0.044413946,9.21890194,-0.31773045,0.756375988,0.984948895,-4.82886581,FALSE
249707_at,-0.032341074,3.155801817,-0.317603185,0.756470074,0.984948895,-4.828883148,FALSE
251838_at,0.061946088,3.044839643,0.317598563,0.75647349,0.984948895,-4.828883778,FALSE
265305_at,-0.043459332,3.325781787,-0.317575874,0.756490265,0.984948895,-4.828886868,FALSE
258476_at,-0.029375492,4.582850909,-0.317561001,0.756501261,0.984948895,-4.828888894,FALSE
246181_at,-0.035386163,2.698123405,-0.317512191,0.756537347,0.984948895,-4.828895541,FALSE
250467_at,-0.028653734,3.167801528,-0.317412411,0.756611118,0.984948895,-4.828909127,FALSE
247982_at,-0.02426876,9.723026726,-0.317124216,0.756824205,0.984948895,-4.828948342,FALSE
267230_at,0.050747204,10.31676394,0.317121042,0.756826553,0.984948895,-4.828948774,FALSE
245674_at,-0.046903935,2.81297017,-0.317048748,0.756880009,0.984948895,-4.828958605,FALSE
246744_at,-0.048570861,9.162793642,-0.31692084,0.756974592,0.984948895,-4.828975995,FALSE
257063_s_at,-0.039634674,6.076475431,-0.316896445,0.756992632,0.984948895,-4.828979311,FALSE
256498_at,-0.032317776,2.252861204,-0.316844325,0.757031174,0.984948895,-4.828986394,FALSE
264281_at,-0.029496043,2.439597529,-0.31681211,0.757054996,0.984948895,-4.828990772,FALSE
261250_at,-0.032232508,8.081845361,-0.316749219,0.757101505,0.984948895,-4.828999317,FALSE
250840_at,0.034084726,3.779113926,0.316740482,0.757107967,0.984948895,-4.829000504,FALSE
263558_at,0.04760022,3.750341969,0.316724436,0.757119833,0.984948895,-4.829002683,FALSE
248321_at,0.036499826,2.354880763,0.316713475,0.757127939,0.984948895,-4.829004173,FALSE
245334_at,0.053513673,9.60683039,0.316695794,0.757141015,0.984948895,-4.829006574,FALSE
AFFX-r2-At-GAPDH-3_s_at,0.04511505,10.63980927,0.316635882,0.757185322,0.984948895,-4.829014712,FALSE
261102_at,-0.032324081,6.269918958,-0.31662536,0.757193103,0.984948895,-4.82901614,FALSE
264351_at,0.030447081,5.91254045,0.316510022,0.757278403,0.984948895,-4.829031801,FALSE
260156_at,-0.04259056,6.046068357,-0.316476978,0.757302842,0.984948895,-4.829036287,FALSE
245957_at,0.037377008,8.299843128,0.316401182,0.757358901,0.984948895,-4.829046574,FALSE
259136_at,0.03141841,3.315196995,0.316202506,0.757505847,0.984948895,-4.829073528,FALSE
253214_at,0.025373736,2.464916271,0.316089227,0.757589637,0.984948895,-4.82908889,FALSE
245102_at,0.02915238,2.552315321,0.316033589,0.757630792,0.984948895,-4.829096432,FALSE
258685_at,0.040891585,3.338714277,0.315972168,0.757676225,0.984948895,-4.829104758,FALSE
262261_at,0.036852699,5.296133097,0.315944651,0.75769658,0.984948895,-4.829108487,FALSE
245977_at,0.04389892,7.400357536,0.315930647,0.757706939,0.984948895,-4.829110385,FALSE
262598_at,0.041151189,3.365526178,0.315923346,0.75771234,0.984948895,-4.829111374,FALSE
246179_at,0.042734759,3.126832247,0.315865529,0.757755109,0.984948895,-4.829119208,FALSE
245662_at,-0.051408485,6.050992351,-0.315786291,0.757813726,0.984948895,-4.829129943,FALSE
250254_at,-0.039504939,9.545892381,-0.31572665,0.757857846,0.984948895,-4.829138021,FALSE
247949_at,0.109900839,6.515639621,0.315726041,0.757858297,0.984948895,-4.829138103,FALSE
246113_at,0.036051515,2.848920394,0.315608294,0.757945405,0.984948895,-4.829154047,FALSE
253417_at,0.040037387,4.844258854,0.315541354,0.757994928,0.984948895,-4.829163108,FALSE
249084_at,0.054647266,4.501522963,0.315389067,0.758107596,0.984948895,-4.829183715,FALSE
260476_at,-0.03795042,4.956052315,-0.315377018,0.758116511,0.984948895,-4.829185346,FALSE
246385_at,-0.053206794,3.096289131,-0.315341968,0.758142443,0.984948895,-4.829190087,FALSE
259281_at,-0.034696317,2.787922038,-0.315331621,0.758150099,0.984948895,-4.829191487,FALSE
260062_at,-0.046968562,3.806585783,-0.315283533,0.758185678,0.984948895,-4.829197991,FALSE
249786_at,0.058008083,6.028118584,0.315279953,0.758188327,0.984948895,-4.829198475,FALSE
AFFX-Athal-Ubq_M_f_at,-0.038008737,10.7659322,-0.315179032,0.758262998,0.984948895,-4.829212122,FALSE
265760_at,0.043759817,7.446529333,0.315130398,0.758298984,0.984948895,-4.829218697,FALSE
262639_at,-0.037073136,6.950787242,-0.315120256,0.758306488,0.984948895,-4.829220068,FALSE
258371_at,-0.041729164,6.674158806,-0.315076127,0.758339141,0.984948895,-4.829226032,FALSE
251849_at,-0.052207878,4.492816485,-0.315027602,0.758375047,0.984948895,-4.82923259,FALSE
247377_at,-0.120201728,5.696128531,-0.314868392,0.758492858,0.984948895,-4.8292541,FALSE
266946_at,-0.049081174,3.899569671,-0.314826027,0.758524208,0.984948895,-4.829259822,FALSE
254714_at,-0.030401105,2.686767645,-0.314817473,0.758530538,0.984948895,-4.829260978,FALSE
261183_at,0.029550315,5.712271762,0.31479092,0.758550187,0.984948895,-4.829264563,FALSE
267296_at,-0.03888568,3.550578351,-0.314782938,0.758556094,0.984948895,-4.829265641,FALSE
248170_at,0.035955665,2.578079257,0.314573184,0.75871132,0.984948895,-4.829293956,FALSE
254830_at,0.028562817,9.082858412,0.314562181,0.758719463,0.984948895,-4.829295441,FALSE
264322_at,0.025734371,8.191533397,0.314540448,0.758735547,0.984948895,-4.829298374,FALSE
257428_at,-0.049695771,2.996693875,-0.31452434,0.758747468,0.984948895,-4.829300547,FALSE
245379_at,-0.028508201,3.928486909,-0.314436247,0.758812665,0.984948895,-4.829312432,FALSE
246010_at,-0.032260394,3.649856711,-0.314375031,0.758857972,0.984948895,-4.829320689,FALSE
259446_at,0.040808638,6.235781121,0.314368505,0.758862801,0.984948895,-4.829321569,FALSE
245844_at,-0.034098201,6.663152747,-0.314271345,0.758934712,0.984948895,-4.82933467,FALSE
259096_at,0.030623596,10.20297648,0.314214753,0.758976599,0.984948895,-4.829342299,FALSE
246090_at,0.029199857,10.67724048,0.314173645,0.759007025,0.984948895,-4.82934784,FALSE
252137_at,-0.103661088,5.697919041,-0.314007407,0.759130073,0.984948895,-4.82937024,FALSE
255372_at,0.049652387,3.641404271,0.314002943,0.759133377,0.984948895,-4.829370841,FALSE
255342_at,0.045146051,2.712170937,0.313926013,0.759190322,0.984948895,-4.829381203,FALSE
258210_at,-0.022622938,11.3133661,-0.313794382,0.759287761,0.984948895,-4.829398928,FALSE
248527_at,0.048687787,2.866350291,0.313560538,0.759460874,0.984948895,-4.829430397,FALSE
260833_at,0.043537478,6.159190796,0.31350222,0.759504048,0.984948895,-4.829438242,FALSE
257992_at,0.042665773,2.568839788,0.313427843,0.759559112,0.984948895,-4.829448244,FALSE
253880_at,-0.027968256,2.920459246,-0.313398273,0.759581005,0.984948895,-4.82945222,FALSE
252669_at,0.034712966,8.885712193,0.313369675,0.759602178,0.984948895,-4.829456065,FALSE
260603_at,0.035212499,7.195266006,0.313349198,0.759617339,0.984948895,-4.829458818,FALSE
259374_at,-0.049585483,3.817163535,-0.313338731,0.759625088,0.984948895,-4.829460225,FALSE
258682_at,0.041090867,8.099017608,0.313304686,0.759650294,0.984948895,-4.829464802,FALSE
245166_at,0.076716142,5.099742678,0.313235023,0.759701872,0.984948895,-4.829474165,FALSE
266333_at,0.04436337,3.792749738,0.313119623,0.759787316,0.984948895,-4.829489671,FALSE
263830_at,0.056057071,4.535211714,0.313068502,0.759825168,0.984948895,-4.829496538,FALSE
266372_at,-0.038702254,6.463602737,-0.313018754,0.759862004,0.984948895,-4.82950322,FALSE
258954_at,-0.029375078,9.120066801,-0.312955584,0.759908779,0.984948895,-4.829511702,FALSE
266420_at,-0.051235084,7.675864489,-0.31289881,0.759950819,0.984948895,-4.829519325,FALSE
246665_s_at,0.047594534,3.594215333,0.31284348,0.75999179,0.984948895,-4.829526752,FALSE
261311_at,0.033432509,2.77528661,0.31283652,0.759996944,0.984948895,-4.829527686,FALSE
247836_at,0.051687209,6.634701926,0.312814476,0.760013268,0.984948895,-4.829530645,FALSE
264463_at,-0.040681275,8.311631033,-0.312798432,0.760025148,0.984948895,-4.829532798,FALSE
249797_at,0.059162753,5.987722087,0.312783952,0.760035871,0.984948895,-4.829534742,FALSE
258044_at,-0.042604962,5.5727809,-0.312771086,0.760045399,0.984948895,-4.829536468,FALSE
245403_at,0.032538436,2.494334459,0.312743507,0.760065821,0.984948895,-4.829540169,FALSE
259494_at,0.037243187,2.681366781,0.312618289,0.760158551,0.984948895,-4.829556968,FALSE
259904_at,-0.026291391,2.62681032,-0.312520669,0.760230844,0.984948895,-4.82957006,FALSE
267109_at,-0.025703562,2.213826951,-0.312472632,0.76026642,0.984948895,-4.829576501,FALSE
256423_at,0.033093758,2.49679011,0.312451063,0.760282394,0.984948895,-4.829579393,FALSE
258452_at,0.054304384,7.834654066,0.31243998,0.760290602,0.984948895,-4.829580879,FALSE
258729_at,-0.037061087,7.936540037,-0.312377823,0.760336636,0.984948895,-4.82958921,FALSE
260864_at,-0.031404753,2.274423887,-0.312365275,0.760345929,0.984948895,-4.829590892,FALSE
247706_at,-0.083171587,5.638270163,-0.312319152,0.760380089,0.984948895,-4.829597073,FALSE
250917_at,-0.042874556,6.162893708,-0.312313932,0.760383955,0.984948895,-4.829597773,FALSE
248040_at,0.041605591,6.758659594,0.312280531,0.760408693,0.984948895,-4.829602249,FALSE
253127_at,0.082930802,4.364122251,0.312224667,0.760450068,0.984948895,-4.829609733,FALSE
252488_at,-0.036568336,3.71848084,-0.312187807,0.760477369,0.984948895,-4.829614671,FALSE
258578_at,-0.049633276,2.906658909,-0.312116297,0.760530334,0.984948895,-4.829624249,FALSE
251014_at,-0.027122244,2.897365858,-0.312055189,0.760575597,0.984948895,-4.829632432,FALSE
251920_at,0.052853791,4.099338909,0.312014444,0.760605777,0.984948895,-4.829637887,FALSE
260622_at,-0.046330772,6.653336855,-0.311829725,0.760742603,0.984948895,-4.82966261,FALSE
255105_at,0.04006873,3.314383956,0.311822423,0.760748012,0.984948895,-4.829663587,FALSE
259649_at,0.044457239,5.782060397,0.311746643,0.760804147,0.984948895,-4.829673725,FALSE
263020_at,0.03641968,2.94775114,0.311731995,0.760814998,0.984948895,-4.829675685,FALSE
246496_at,0.034986299,6.545101641,0.311577729,0.760929278,0.984948895,-4.829696315,FALSE
260549_at,-0.046000013,8.645757948,-0.31148993,0.760994321,0.984948895,-4.829708052,FALSE
262271_x_at,-0.040952806,3.117430188,-0.311440896,0.761030648,0.984948895,-4.829714605,FALSE
251536_at,-0.039263145,10.35620217,-0.31116978,0.761231513,0.984948895,-4.829750822,FALSE
252428_at,-0.041100642,2.919134527,-0.31115543,0.761242145,0.984948895,-4.829752738,FALSE
252343_at,0.053249259,4.10672655,0.311140536,0.76125318,0.984948895,-4.829754727,FALSE
258054_at,-0.123533131,11.4433948,-0.311134203,0.761257873,0.984948895,-4.829755572,FALSE
261789_at,-0.031455443,11.61746911,-0.311075741,0.761301189,0.984948895,-4.829763377,FALSE
250943_at,0.028080668,2.852400161,0.311039345,0.761328156,0.984948895,-4.829768235,FALSE
259776_s_at,0.046189106,4.50342192,0.310916226,0.761419383,0.984948895,-4.829784665,FALSE
265203_at,-0.04612741,3.516358185,-0.310902408,0.761429622,0.984948895,-4.829786508,FALSE
250596_at,0.03266819,2.719175737,0.310855997,0.761464012,0.984948895,-4.8297927,FALSE
253611_at,-0.043688938,2.367270923,-0.310804528,0.761502151,0.984948895,-4.829799565,FALSE
266729_at,0.040802065,2.9111299,0.310750583,0.761542124,0.984948895,-4.829806759,FALSE
247134_at,-0.033586433,3.749169286,-0.310686145,0.761589875,0.984948895,-4.829815351,FALSE
250463_at,-0.047753012,5.544292758,-0.310660961,0.761608537,0.984948895,-4.829818709,FALSE
256491_at,-0.044845149,5.625781373,-0.3105733,0.761673499,0.984948895,-4.829830394,FALSE
266628_at,0.039007711,6.394952974,0.310550206,0.761690613,0.984948895,-4.829833472,FALSE
258384_at,0.03182641,2.508000227,0.31050911,0.761721068,0.984948895,-4.829838948,FALSE
249937_at,-0.054865287,3.001716088,-0.310459712,0.761757676,0.984948895,-4.82984553,FALSE
250576_at,-0.034066158,2.563414261,-0.310446197,0.761767692,0.984948895,-4.829847331,FALSE
253636_at,-0.047036916,5.807526114,-0.310375717,0.761819925,0.984948895,-4.829856719,FALSE
255026_at,0.032085996,2.565352176,0.310360745,0.761831021,0.984948895,-4.829858713,FALSE
250804_at,0.042950215,3.090214532,0.310337237,0.761848443,0.984948895,-4.829861844,FALSE
249810_at,0.045577548,7.134771375,0.310290721,0.761882917,0.984948895,-4.829868039,FALSE
245197_at,-0.05640077,6.486347847,-0.310196405,0.76195282,0.984948895,-4.829880596,FALSE
245966_at,0.102009009,3.560884374,0.310191819,0.761956219,0.984948895,-4.829881207,FALSE
264688_at,-0.03830462,2.944151344,-0.310188162,0.761958929,0.984948895,-4.829881693,FALSE
263979_at,0.170963641,7.177100783,0.310105638,0.762020093,0.984948895,-4.829892677,FALSE
260012_at,0.072767992,4.267551957,0.310092229,0.762030032,0.984948895,-4.829894462,FALSE
259397_at,-0.034065557,6.920223664,-0.310037833,0.762070349,0.984948895,-4.8299017,FALSE
267275_at,0.029684784,2.843701471,0.31003077,0.762075585,0.984948895,-4.82990264,FALSE
247989_at,0.043676069,7.159516106,0.309994402,0.76210254,0.984948895,-4.829907478,FALSE
262278_at,0.058320512,3.25230656,0.309990492,0.762105439,0.984948895,-4.829907999,FALSE
257725_at,-0.048477043,4.424773679,-0.309945335,0.762138909,0.984948895,-4.829914006,FALSE
259203_at,0.040915844,2.741474636,0.309918685,0.762158663,0.984948895,-4.82991755,FALSE
251986_at,0.059471297,4.260507143,0.30991305,0.76216284,0.984948895,-4.8299183,FALSE
263250_at,-0.110044988,9.621051152,-0.309820297,0.762231592,0.984948895,-4.829930634,FALSE
260835_at,-0.027590774,9.321840955,-0.309746621,0.762286205,0.984948895,-4.829940429,FALSE
264754_at,-0.030847761,3.543398117,-0.309630428,0.762372337,0.984948895,-4.829955872,FALSE
253635_at,-0.039454593,5.481405617,-0.30953697,0.762441619,0.984948895,-4.82996829,FALSE
266668_at,-0.031512965,4.44875999,-0.309532372,0.762445027,0.984948895,-4.829968901,FALSE
246036_at,0.039641381,3.712905657,0.309522337,0.762452466,0.984948895,-4.829970234,FALSE
248814_at,-0.037360768,4.976955247,-0.309434136,0.762517853,0.984948895,-4.829981949,FALSE
262043_at,-0.039817221,6.160134177,-0.3094059,0.762538785,0.984948895,-4.829985698,FALSE
261246_at,-0.029290433,2.544277231,-0.30938232,0.762556267,0.984948895,-4.829988829,FALSE
263781_at,0.030715569,2.318152431,0.309370729,0.76256486,0.984948895,-4.829990368,FALSE
256615_at,0.04402652,3.413921062,0.309247367,0.762656318,0.984948895,-4.830006745,FALSE
257771_at,-0.043330429,8.708283629,-0.309234904,0.762665557,0.984948895,-4.830008399,FALSE
254832_at,-0.061541749,4.674433219,-0.309046862,0.762804976,0.984948895,-4.830033348,FALSE
255382_at,-0.03876046,6.078163169,-0.308991211,0.762846238,0.984948895,-4.830040729,FALSE
261005_at,0.058504827,3.279530896,0.308890184,0.762921146,0.984948895,-4.830054125,FALSE
257731_at,0.031223102,7.913032234,0.308864252,0.762940374,0.984948895,-4.830057563,FALSE
264431_at,-0.02923878,2.825758456,-0.308782504,0.76300099,0.984948895,-4.830068398,FALSE
257264_at,0.030069493,2.312153928,0.308614634,0.76312547,0.984948895,-4.83009064,FALSE
266570_at,-0.04823734,6.818733363,-0.308535091,0.763184456,0.984948895,-4.830101175,FALSE
250317_at,-0.054349338,9.562454579,-0.308530519,0.763187846,0.984948895,-4.83010178,FALSE
250459_at,-0.036727316,6.707688237,-0.308498366,0.76321169,0.984948895,-4.830106038,FALSE
247685_at,0.096821964,3.888112517,0.308439473,0.763255364,0.984948895,-4.830113835,FALSE
249868_at,0.031445388,2.940424711,0.308419195,0.763270403,0.984948895,-4.83011652,FALSE
258382_at,0.037784177,3.587005403,0.308365129,0.763310498,0.984948895,-4.830123676,FALSE
248599_at,-0.05096305,3.607028326,-0.308346771,0.763324113,0.984948895,-4.830126106,FALSE
249754_at,-0.071438813,8.86289224,-0.308305347,0.763354834,0.984948895,-4.830131588,FALSE
249905_at,-0.037798432,3.969416227,-0.308244505,0.763399956,0.984948895,-4.830139639,FALSE
260471_at,-0.048496272,2.726073995,-0.308202806,0.763430882,0.984948895,-4.830145155,FALSE
259274_at,-0.050284986,7.15158939,-0.308108849,0.763500566,0.984948895,-4.830157583,FALSE
248577_at,0.046049104,2.799628353,0.30805718,0.763538888,0.984948895,-4.830164415,FALSE
259157_at,-0.030494159,2.514011148,-0.308055229,0.763540335,0.984948895,-4.830164673,FALSE
257670_at,-0.044942974,8.920966748,-0.307942235,0.763624143,0.984948895,-4.830179611,FALSE
246715_at,-0.046720621,2.885318789,-0.307879515,0.763670664,0.984948895,-4.830187901,FALSE
247005_at,0.061416174,6.296685011,0.307820939,0.763714112,0.984948895,-4.830195641,FALSE
259629_at,0.042804789,2.610262851,0.307782746,0.763742441,0.984948895,-4.830200687,FALSE
256725_at,-0.063760703,6.992029372,-0.307764442,0.763756018,0.984948895,-4.830203105,FALSE
252260_at,-0.044762674,4.406544662,-0.307723686,0.76378625,0.984948895,-4.830208489,FALSE
255130_at,-0.043258407,5.28167603,-0.307539959,0.763922536,0.984948895,-4.83023275,FALSE
255113_at,0.029073885,2.781775006,0.307516815,0.763939705,0.984948895,-4.830235805,FALSE
259513_at,0.034153124,5.772772967,0.307516432,0.763939989,0.984948895,-4.830235855,FALSE
251456_at,0.033597658,2.463552771,0.307399534,0.764026708,0.984948895,-4.830251283,FALSE
261108_at,0.043042797,6.490883334,0.307306351,0.764095837,0.984948895,-4.830263577,FALSE
266390_at,0.048924107,2.798630394,0.307001457,0.76432204,0.984948895,-4.830303777,FALSE
246617_at,-0.079457544,4.15736395,-0.306962649,0.764350833,0.984948895,-4.830308891,FALSE
267599_at,-0.024719402,6.02998084,-0.306962027,0.764351295,0.984948895,-4.830308973,FALSE
261540_at,0.046666135,4.943914127,0.306902303,0.764395608,0.984948895,-4.830316842,FALSE
252971_at,-0.103629146,8.183786191,-0.306837919,0.764443379,0.984948895,-4.830325323,FALSE
257422_at,-0.03492297,3.535562759,-0.306783603,0.764483681,0.984948895,-4.830332477,FALSE
252849_at,0.033861688,12.35560846,0.30669991,0.764545783,0.984948895,-4.830343498,FALSE
263094_at,0.054236515,3.039373356,0.306698683,0.764546693,0.984948895,-4.830343659,FALSE
258524_at,0.04501538,7.029311613,0.306633812,0.764594829,0.984948895,-4.830352199,FALSE
248996_at,-0.052623378,4.995687526,-0.30636003,0.764797994,0.984948895,-4.830388222,FALSE
257257_at,-0.033649313,3.49142502,-0.306286163,0.764852812,0.984948895,-4.830397936,FALSE
263719_at,0.042755122,2.977677115,0.306228226,0.764895809,0.984948895,-4.830405553,FALSE
260175_at,0.047616342,3.444797454,0.306193493,0.764921585,0.984948895,-4.830410119,FALSE
265096_at,-0.051114656,3.191629138,-0.306178299,0.764932861,0.984948895,-4.830412116,FALSE
247986_at,0.05238432,4.516464077,0.306160749,0.764945887,0.984948895,-4.830414423,FALSE
248591_at,0.035551641,6.846561405,0.306147973,0.764955368,0.984948895,-4.830416102,FALSE
261055_at,0.056251935,7.335414916,0.306139647,0.764961547,0.984948895,-4.830417196,FALSE
247747_at,0.038373626,5.021652604,0.306118971,0.764976892,0.984948895,-4.830419913,FALSE
260809_at,0.030130409,2.876154707,0.306115686,0.76497933,0.984948895,-4.830420345,FALSE
260676_at,-0.045549548,6.718304781,-0.30606784,0.76501484,0.984948895,-4.830426632,FALSE
249556_at,0.027250687,2.3822222,0.306018,0.765051831,0.984948895,-4.83043318,FALSE
253294_at,-0.03421849,7.718344539,-0.305869931,0.765161728,0.984948895,-4.830452628,FALSE
245937_at,0.053975055,6.247436152,0.305868716,0.76516263,0.984948895,-4.830452788,FALSE
259738_at,0.048616326,5.180356659,0.305797325,0.765215618,0.984948895,-4.830462161,FALSE
261617_s_at,0.051095683,2.651830811,0.305561659,0.765390546,0.984948895,-4.830493088,FALSE
263525_at,-0.034625033,3.351354864,-0.305530744,0.765413494,0.984948895,-4.830497144,FALSE
248222_at,-0.028438896,6.914154798,-0.305501347,0.765435316,0.984948895,-4.830500999,FALSE
251558_at,0.04003758,6.118859816,0.305448049,0.76547488,0.984948895,-4.830507989,FALSE
253717_at,0.033531284,5.373633336,0.305446609,0.765475949,0.984948895,-4.830508178,FALSE
256638_at,-0.029200135,4.481948641,-0.305436698,0.765483306,0.984948895,-4.830509478,FALSE
261031_at,0.054667973,4.513805245,0.30533476,0.765558979,0.984948895,-4.830522843,FALSE
254793_at,-0.030187947,2.370821436,-0.305309558,0.765577688,0.984948895,-4.830526146,FALSE
245767_at,0.025009539,2.743832606,0.305269368,0.765607523,0.984948895,-4.830531414,FALSE
266375_at,0.041157755,2.70637165,0.305201716,0.765657747,0.984948895,-4.83054028,FALSE
266232_at,0.026113741,2.504224721,0.305186708,0.765668888,0.984948895,-4.830542246,FALSE
251578_at,-0.036977354,7.799800935,-0.305096144,0.765736123,0.984948895,-4.830554111,FALSE
261392_at,0.045081679,3.351091648,0.305092262,0.765739006,0.984948895,-4.830554619,FALSE
258814_at,0.053034016,4.624125654,0.304986785,0.765817314,0.984948895,-4.830568433,FALSE
261091_at,0.030327068,2.658751005,0.304907982,0.765875821,0.984948895,-4.83057875,FALSE
260518_at,0.022912754,2.706965675,0.304883477,0.765894016,0.984948895,-4.830581958,FALSE
249819_at,-0.029951287,2.192794221,-0.304877581,0.765898393,0.984948895,-4.83058273,FALSE
266100_at,0.067064946,3.821995884,0.304866254,0.765906803,0.984948895,-4.830584213,FALSE
263793_at,0.028623289,3.002514359,0.30481849,0.765942267,0.984948895,-4.830590464,FALSE
253308_at,0.032375678,7.637026932,0.304812746,0.765946531,0.984948895,-4.830591216,FALSE
245323_at,0.04065099,9.246760454,0.304702152,0.766028647,0.984948895,-4.830605687,FALSE
248932_at,-0.100646372,5.760134621,-0.304665249,0.766056048,0.984948895,-4.830610514,FALSE
266179_at,-0.089302781,3.411100373,-0.304578092,0.766120764,0.984948895,-4.830621914,FALSE
262099_s_at,0.04262257,3.419458685,0.304485469,0.766189542,0.984948895,-4.830634024,FALSE
254388_at,-0.041224389,8.816864671,-0.30446976,0.766201207,0.984948895,-4.830636078,FALSE
247948_at,0.138330808,4.575018739,0.304431343,0.766229734,0.984948895,-4.8306411,FALSE
267465_at,0.056588384,3.590270276,0.304320611,0.766311962,0.984948895,-4.830655571,FALSE
261980_at,-0.029302944,2.117769183,-0.304270562,0.766349129,0.984948895,-4.83066211,FALSE
265504_at,-0.0597665,2.769383569,-0.304121524,0.766459809,0.984948895,-4.830681576,FALSE
261302_at,-0.037587434,2.489672628,-0.304037193,0.766522439,0.984948895,-4.830692587,FALSE
247348_at,0.077407691,4.014860087,0.304013688,0.766539895,0.984948895,-4.830695655,FALSE
261950_at,-0.060964995,5.35884642,-0.303973169,0.766569987,0.984948895,-4.830700944,FALSE
254433_at,-0.028219278,9.494956417,-0.303913651,0.766614191,0.984948895,-4.830708711,FALSE
246253_at,0.054028753,8.347247064,0.303892451,0.766629937,0.984948895,-4.830711478,FALSE
246145_at,-0.027907224,2.397591103,-0.303848261,0.766662757,0.984948895,-4.830717243,FALSE
264897_at,0.032748383,7.301290484,0.303767409,0.766722807,0.984948895,-4.830727791,FALSE
251734_at,-0.047181343,3.294786439,-0.303762176,0.766726694,0.984948895,-4.830728473,FALSE
248495_at,-0.043285635,4.50365829,-0.303735686,0.766746369,0.984948895,-4.830731928,FALSE
246698_at,-0.031585134,2.745418409,-0.303679049,0.766788437,0.984948895,-4.830739314,FALSE
249478_at,0.039011593,2.692428738,0.303615777,0.766835433,0.984948895,-4.830747564,FALSE
266991_at,-0.033315897,6.490307898,-0.303593115,0.766852266,0.984948895,-4.830750518,FALSE
265510_at,-0.039116149,8.205797212,-0.303576977,0.766864253,0.984948895,-4.830752622,FALSE
261973_at,-0.04337157,6.250379864,-0.303450279,0.766958364,0.984948895,-4.830769134,FALSE
265099_at,0.039517582,3.184395175,0.303447313,0.766960567,0.984948895,-4.83076952,FALSE
245834_at,0.028154209,2.671724513,0.303429506,0.766973794,0.984948895,-4.83077184,FALSE
254411_at,-0.043083637,2.762723529,-0.303388532,0.767004231,0.984948895,-4.830777179,FALSE
249014_at,0.035119333,6.561471931,0.303330707,0.767047185,0.984948895,-4.830784711,FALSE
262541_at,-0.026305561,2.198964156,-0.303299271,0.767070537,0.984948895,-4.830788805,FALSE
248374_at,0.032466776,2.748134062,0.30328988,0.767077513,0.984948895,-4.830790028,FALSE
262055_at,-0.03827508,8.828229239,-0.303116003,0.767206682,0.984948895,-4.830812667,FALSE
