,logFC,AveExpr,t,P.Value,adj.P.Val,B,threshold
252435_at,-0.471652454,2.813266136,-4.318314183,0.001096738,0.079324967,-0.553681321,FALSE
252053_at,0.527110517,8.262222702,4.317705564,0.001097886,0.079324967,-0.554624145,FALSE
253609_at,0.576962817,10.93516283,4.31710822,0.001099014,0.079324967,-0.555549553,FALSE
265869_at,-0.435508019,3.97775291,-4.315502722,0.001102052,0.079324967,-0.558037058,FALSE
263358_x_at,-0.969839473,2.912275381,-4.314724209,0.001103529,0.079324967,-0.559243394,FALSE
263433_at,0.614459949,3.84754304,4.310136506,0.001112271,0.079324967,-0.566353996,FALSE
261894_at,0.408552124,4.003870167,4.310071157,0.001112396,0.079324967,-0.566455304,FALSE
254727_at,-0.782244657,6.48618884,-4.309505321,0.00111348,0.079324967,-0.567332524,FALSE
244977_at,-2.674089691,4.216064854,-4.309355559,0.001113767,0.079324967,-0.567564709,FALSE
253024_at,1.674919402,7.592062096,4.306571951,0.001119114,0.079324967,-0.571880893,FALSE
252652_at,1.512206828,6.176812459,4.304839114,0.001122456,0.079324967,-0.574568345,FALSE
244974_at,-2.956034286,6.6907779,-4.302174345,0.001127616,0.079324967,-0.578701973,FALSE
266625_at,0.792279411,4.345086427,4.299390235,0.001133033,0.079324967,-0.583021816,FALSE
255934_at,0.610139702,2.653819782,4.298857064,0.001134074,0.079324967,-0.583849215,FALSE
262502_at,-0.53548211,6.654816248,-4.29734405,0.001137032,0.079324967,-0.586197401,FALSE
245010_at,-2.23460738,6.609829078,-4.291497546,0.001148539,0.079324967,-0.595274219,FALSE
245644_at,0.893074302,4.326619225,4.290924713,0.001149673,0.079324967,-0.596163818,FALSE
253353_at,2.234214864,3.804492426,4.290156136,0.001151196,0.079324967,-0.597357478,FALSE
245026_at,-2.673826769,7.681659632,-4.287686084,0.001156106,0.079324967,-0.601194232,FALSE
244989_s_at,-2.674285903,5.796254739,-4.286047522,0.001159375,0.079324967,-0.603739907,FALSE
258074_at,0.452833536,6.504658608,4.281878432,0.001167735,0.079324967,-0.61021875,FALSE
250377_at,0.58252048,8.161534024,4.27887459,0.001173798,0.079324967,-0.614888314,FALSE
264933_at,-0.955828698,6.825767647,-4.27828616,0.00117499,0.079324967,-0.615803197,FALSE
256661_at,0.595406611,6.12545242,4.277566097,0.00117645,0.079324967,-0.616922808,FALSE
245002_at,-2.885934108,6.041417054,-4.27659896,0.001178413,0.079324967,-0.618426707,FALSE
245739_at,0.634234038,3.921590387,4.275547967,0.001180551,0.079324967,-0.620061153,FALSE
261985_at,0.706054483,3.158813096,4.27436076,0.001182971,0.079324967,-0.62190762,FALSE
263795_at,1.321421106,3.269501728,4.273409297,0.001184914,0.079324967,-0.623387578,FALSE
262082_s_at,0.74107489,6.381208201,4.272722608,0.001186318,0.079324967,-0.624455772,FALSE
267504_at,-0.494923575,8.51665778,-4.272685356,0.001186394,0.079324967,-0.624513723,FALSE
259757_at,0.567874393,6.197952212,4.266956778,0.001198178,0.079324967,-0.633427582,FALSE
263819_x_at,-0.556409375,2.744102929,-4.266466595,0.001199192,0.079324967,-0.63419054,FALSE
247742_at,1.248358637,5.040956903,4.261592791,0.001209323,0.079324967,-0.641778346,FALSE
260130_s_at,2.789179199,7.326854428,4.258195595,0.001216436,0.079324967,-0.647069277,FALSE
266526_at,1.078765491,4.965501018,4.257283469,0.001218354,0.079324967,-0.648490136,FALSE
247829_at,0.617047337,6.397097962,4.255581728,0.00122194,0.079324967,-0.651141331,FALSE
247633_at,-0.448834231,2.731671847,-4.254789235,0.001223613,0.079324967,-0.652376119,FALSE
251806_at,1.528828006,4.791511658,4.253851092,0.001225598,0.079324967,-0.65383796,FALSE
247444_at,1.384556673,6.681085066,4.253198292,0.00122698,0.079324967,-0.654855244,FALSE
248055_at,0.362822407,2.758098918,4.252792832,0.00122784,0.079324967,-0.65548712,FALSE
252542_at,-0.437108174,8.454059735,-4.25241618,0.001228639,0.079324967,-0.656074121,FALSE
265403_at,-0.509565255,3.756359492,-4.251817773,0.00122991,0.079324967,-0.657006761,FALSE
265741_at,-0.687761289,4.99622049,-4.248657319,0.001236644,0.079324967,-0.661933288,FALSE
255632_at,3.156270612,4.039101301,4.246682357,0.001240872,0.079324967,-0.665012581,FALSE
258158_at,-0.539219229,9.345540984,-4.246231978,0.001241838,0.079324967,-0.665714873,FALSE
248050_at,-0.538440562,11.21851787,-4.242731351,0.001249374,0.079324967,-0.671174498,FALSE
251082_at,-0.372639625,8.642672435,-4.242722064,0.001249394,0.079324967,-0.671188985,FALSE
259724_at,-0.443709794,9.434569047,-4.241205095,0.001252675,0.079324967,-0.673555407,FALSE
252677_at,0.679608695,7.937363469,4.239585277,0.001256188,0.079324967,-0.676082625,FALSE
252188_at,-0.413345494,7.053735138,-4.239370979,0.001256654,0.079324967,-0.676416999,FALSE
252357_at,0.552967305,5.405240705,4.236041135,0.00126391,0.079324967,-0.681613434,FALSE
249097_at,1.324720938,6.089134881,4.235098841,0.001265972,0.079324967,-0.683084225,FALSE
250586_at,0.687649896,4.054000022,4.23324034,0.001270048,0.079324967,-0.685985455,FALSE
250231_at,0.98697822,5.318060713,4.22887459,0.001279677,0.079324967,-0.692802548,FALSE
257673_at,1.05633556,7.29806096,4.228514057,0.001280475,0.079324967,-0.693365637,FALSE
260535_at,0.6109808,3.051441908,4.226652562,0.001284607,0.079324967,-0.696273253,FALSE
255576_at,2.085862588,5.055168387,4.222621139,0.001293602,0.079324967,-0.702571904,FALSE
257227_at,-0.481762144,9.09110755,-4.221122458,0.001296962,0.079324967,-0.704914005,FALSE
267128_at,1.394955098,5.974906273,4.21520442,0.001310321,0.079324967,-0.714165611,FALSE
259969_at,0.727249826,7.529102707,4.214253344,0.001312482,0.079324967,-0.715652871,FALSE
261661_at,0.514921954,4.696380406,4.214091131,0.00131285,0.079324967,-0.715906547,FALSE
256840_x_at,-0.653550544,2.957162752,-4.213457654,0.001314292,0.079324967,-0.716897241,FALSE
AFFX-r2-Bs-dap-5_at,1.453720164,6.822958405,4.210851253,0.001320239,0.079324967,-0.720973971,FALSE
251475_at,0.646555727,6.790283455,4.20428358,0.001335351,0.079324967,-0.731250781,FALSE
257800_at,-0.671734677,6.586549095,-4.203768738,0.001336543,0.079324967,-0.732056636,FALSE
248176_at,0.491622547,4.097562738,4.203008056,0.001338306,0.079324967,-0.733247356,FALSE
261898_at,-0.623509499,5.34500372,-4.200183152,0.001344877,0.079324967,-0.737669972,FALSE
265355_at,1.053004315,4.677896927,4.200007788,0.001345285,0.079324967,-0.737944555,FALSE
257151_at,2.616889971,4.999511803,4.199785791,0.001345803,0.079324967,-0.738292162,FALSE
267138_s_at,-0.649488173,6.88417678,-4.199650031,0.00134612,0.079324967,-0.738504739,FALSE
261553_at,1.24126569,5.090372913,4.193843832,0.001359743,0.079324967,-0.747598685,FALSE
259365_at,0.971454595,7.581295114,4.193332073,0.00136095,0.079324967,-0.748400448,FALSE
255266_at,1.481360851,5.947032063,4.191928324,0.001364268,0.079324967,-0.750599861,FALSE
244999_at,-2.664365739,5.113512901,-4.190178095,0.001368417,0.079324967,-0.753342521,FALSE
266368_at,0.813563938,4.589133925,4.189381091,0.001370311,0.079324967,-0.754591588,FALSE
258957_at,1.78699746,7.991212814,4.185320766,0.00138,0.079324967,-0.760956295,FALSE
264887_at,-0.454452145,10.43701946,-4.182534784,0.001386689,0.079324967,-0.765324727,FALSE
261999_at,1.118243871,4.679384995,4.182129473,0.001387665,0.079324967,-0.765960345,FALSE
245305_at,1.265905417,5.084414484,4.179089658,0.001395008,0.079324967,-0.770728163,FALSE
255637_at,-1.040976429,3.905655844,-4.178858126,0.001395569,0.079324967,-0.771091362,FALSE
262363_at,0.909634468,4.513608982,4.178499872,0.001396437,0.079324967,-0.771653362,FALSE
257162_s_at,2.108180081,5.255363433,4.177218936,0.001399547,0.079324967,-0.773662936,FALSE
251174_at,0.97131933,7.407760641,4.170850511,0.001415113,0.079324967,-0.783657235,FALSE
263373_at,1.384562657,3.812482371,4.169772858,0.001417765,0.079324967,-0.785348997,FALSE
260929_at,-0.553083642,6.735337511,-4.169048729,0.00141955,0.079324967,-0.786485864,FALSE
249195_s_at,2.307034542,5.642449739,4.168608979,0.001420635,0.079324967,-0.787176298,FALSE
250825_at,-0.587344665,7.506917772,-4.166845591,0.001424995,0.079324967,-0.789945183,FALSE
247965_at,3.476892418,7.874065142,4.165635465,0.001427995,0.079324967,-0.791845576,FALSE
257915_at,-0.424591237,2.894964435,-4.164717526,0.001430275,0.079324967,-0.793287249,FALSE
264532_at,0.491218273,5.0944629,4.162597896,0.001435554,0.079324967,-0.796616675,FALSE
264227_at,0.49385944,7.24021354,4.161713798,0.001437762,0.079324967,-0.798005559,FALSE
258828_at,1.541415627,5.574605344,4.16055539,0.00144066,0.079324967,-0.799825533,FALSE
257041_at,2.957502236,3.863183747,4.160336232,0.001441209,0.079324967,-0.800169873,FALSE
265333_at,-0.695014581,6.160763929,-4.159780138,0.001442603,0.079324967,-0.801043633,FALSE
256111_at,-0.457024036,3.575379982,-4.157054421,0.001449456,0.079324967,-0.805327005,FALSE
259039_at,-0.538076016,5.221323391,-4.153835494,0.001457593,0.079324967,-0.810386728,FALSE
249347_at,0.912762367,5.756124805,4.15321717,0.001459162,0.079324967,-0.81135881,FALSE
261518_at,0.777539448,7.490412709,4.152464915,0.001461072,0.079324967,-0.812541518,FALSE
259272_at,1.078199068,9.670682487,4.15246121,0.001461081,0.079324967,-0.812547343,FALSE
248166_at,-0.459957277,5.59735784,-4.151097611,0.001464551,0.079324967,-0.81469141,FALSE
253281_at,-0.614708697,6.415232647,-4.15097649,0.00146486,0.079324967,-0.814881869,FALSE
266464_at,0.734044074,5.034300543,4.149448384,0.001468759,0.079324967,-0.817284922,FALSE
266941_at,2.449006234,5.760179112,4.148932682,0.001470078,0.079324967,-0.818095972,FALSE
247686_at,0.633109953,5.471407415,4.147849986,0.00147285,0.079324967,-0.81979885,FALSE
263998_at,1.941371887,5.549303493,4.14585728,0.001477966,0.079324967,-0.822933418,FALSE
245024_at,-2.38837342,6.29959512,-4.144849628,0.00148056,0.079324967,-0.824518678,FALSE
250190_at,-0.433064652,8.524996599,-4.143519091,0.001483992,0.079324967,-0.826612116,FALSE
249606_at,0.632546841,7.872868313,4.141277414,0.001489794,0.079324967,-0.830139657,FALSE
250087_at,-0.487937354,5.104226404,-4.14119769,0.001490001,0.079324967,-0.830265124,FALSE
250765_at,-0.672618921,8.41484433,-4.140838774,0.001490932,0.079324967,-0.830829987,FALSE
262898_at,0.862659964,3.480336744,4.140192264,0.001492611,0.079324967,-0.831847509,FALSE
263348_at,0.355930452,9.882406084,4.139213966,0.001495155,0.079324967,-0.833387327,FALSE
263573_at,0.67494716,5.141454761,4.13719063,0.001500432,0.079324967,-0.836572416,FALSE
254107_at,1.251922849,4.103464939,4.134356342,0.001507856,0.079324967,-0.841035007,FALSE
265467_at,1.149228569,8.252023231,4.133785854,0.001509355,0.079324967,-0.841933369,FALSE
256008_s_at,0.507881788,4.089577947,4.132653847,0.001512333,0.079324967,-0.843716101,FALSE
253495_at,-0.34188032,3.17117345,-4.132144656,0.001513675,0.079324967,-0.844518052,FALSE
254233_at,0.966774703,4.843039177,4.131617545,0.001515066,0.079324967,-0.845348263,FALSE
265715_s_at,0.904997988,4.002974931,4.131386994,0.001515674,0.079324967,-0.845711395,FALSE
249949_at,-0.3698253,3.031608586,-4.131182781,0.001516214,0.079324967,-0.846033052,FALSE
253897_at,-0.379022604,7.097406972,-4.129673108,0.001520206,0.079324967,-0.848411106,FALSE
257217_at,1.453828275,8.210577997,4.129465689,0.001520756,0.079324967,-0.84873786,FALSE
253515_at,0.688744468,2.848645971,4.129123859,0.001521662,0.079324967,-0.849276366,FALSE
247193_at,-0.521707745,9.111665485,-4.128996578,0.001521999,0.079324967,-0.849476884,FALSE
263037_at,0.617605464,5.052137811,4.128459415,0.001523424,0.079324967,-0.850323151,FALSE
253692_at,0.801122664,7.333341708,4.128261068,0.001523951,0.079324967,-0.850635644,FALSE
257450_at,0.611000956,4.201807992,4.127634204,0.001525616,0.079324967,-0.851623294,FALSE
245477_at,0.693161974,4.925374322,4.12363259,0.001536292,0.079324967,-0.857929233,FALSE
245416_at,0.659860234,4.351439178,4.121025651,0.001543288,0.079324967,-0.862038513,FALSE
254673_at,0.760779221,6.119615707,4.120433309,0.001544883,0.079324967,-0.862972339,FALSE
256419_at,0.439910047,3.065473317,4.120383483,0.001545017,0.079324967,-0.863050891,FALSE
265230_s_at,2.844552747,5.929248343,4.119438978,0.001547563,0.079324967,-0.864540003,FALSE
265463_at,1.254371883,3.11468921,4.118088685,0.00155121,0.079324967,-0.866669087,FALSE
245961_at,0.393147832,3.276499345,4.11680041,0.001554698,0.079324967,-0.86870061,FALSE
245580_at,-0.597343483,4.941696039,-4.113425757,0.001563874,0.079324967,-0.874023242,FALSE
248454_at,0.750093806,6.150977252,4.113169364,0.001564574,0.079324967,-0.874427696,FALSE
259246_s_at,-0.907418417,3.411140244,-4.112210547,0.001567193,0.079324967,-0.875940286,FALSE
246500_at,0.449482325,7.181190278,4.111913845,0.001568004,0.079324967,-0.876408374,FALSE
266750_s_at,-0.479574242,2.66772871,-4.110619516,0.001571548,0.079324967,-0.878450495,FALSE
248723_at,0.651765178,6.229908837,4.110221652,0.001572639,0.079324967,-0.879078267,FALSE
253332_at,1.31319636,9.695364422,4.109327017,0.001575095,0.079324967,-0.880489949,FALSE
263075_at,-0.60610585,8.251743279,-4.106653343,0.001582459,0.079324967,-0.884709474,FALSE
247182_at,-0.803650778,5.333815882,-4.105873586,0.001584614,0.079324967,-0.885940244,FALSE
252238_at,2.853445657,4.254091397,4.105767768,0.001584907,0.079324967,-0.886107274,FALSE
248254_at,1.250058351,4.654903115,4.105244474,0.001586354,0.079324967,-0.886933293,FALSE
247604_at,2.55515574,5.588409571,4.103918901,0.001590028,0.079324967,-0.889025871,FALSE
266624_s_at,0.375288872,5.001127561,4.103771926,0.001590436,0.079324967,-0.889257905,FALSE
254132_at,-0.785472725,5.618639029,-4.103487504,0.001591226,0.079324967,-0.889706934,FALSE
263268_at,-2.329835451,6.262116358,-4.102078674,0.001595143,0.079324967,-0.891931276,FALSE
263953_at,-0.623960576,4.13100498,-4.100714823,0.001598945,0.079324967,-0.89408485,FALSE
262772_at,0.460380099,5.761770161,4.099467031,0.001602431,0.079324967,-0.896055374,FALSE
261659_at,0.549584818,6.091041903,4.099222062,0.001603117,0.079324967,-0.896442256,FALSE
258616_at,0.501095131,8.3715834,4.09781684,0.001607054,0.079324967,-0.898661684,FALSE
245393_at,1.142516339,6.660059791,4.097080409,0.001609122,0.079324967,-0.899824917,FALSE
266118_at,1.628261357,7.670816199,4.09438295,0.001616718,0.079324967,-0.904086304,FALSE
256756_at,1.095108977,5.77569476,4.093737891,0.00161854,0.079324967,-0.905105493,FALSE
245181_at,1.544081156,4.333004101,4.090715854,0.001627105,0.079324967,-0.909881021,FALSE
249279_at,-0.576599759,4.670436556,-4.088929324,0.001632191,0.079324967,-0.912704716,FALSE
245966_at,1.344405695,3.560884374,4.088106053,0.00163454,0.079324967,-0.914006074,FALSE
248017_at,1.186895005,5.832221133,4.086130946,0.00164019,0.079324967,-0.917128515,FALSE
251107_at,1.376989004,5.058383034,4.085832503,0.001641045,0.079324967,-0.917600367,FALSE
257774_at,1.38634944,6.871027457,4.085507087,0.001641979,0.079324967,-0.918114878,FALSE
260035_at,1.170103569,3.679427516,4.085496539,0.001642009,0.079324967,-0.918131555,FALSE
252916_at,0.995411993,3.030834961,4.08371195,0.001647137,0.079324967,-0.92095339,FALSE
267316_at,1.505306868,6.201608435,4.082045444,0.001651941,0.079324967,-0.92358888,FALSE
255940_at,1.054168816,4.868231607,4.081817402,0.0016526,0.079324967,-0.923949545,FALSE
259964_at,1.778801927,4.806980173,4.080452045,0.001656548,0.079324967,-0.926109091,FALSE
248449_at,-0.457894697,8.038271686,-4.079188357,0.001660211,0.079324967,-0.928108046,FALSE
266290_at,0.456613124,8.344501181,4.078953452,0.001660893,0.079324967,-0.928479653,FALSE
266314_at,0.80982315,5.880716856,4.077923178,0.001663887,0.079324967,-0.930109566,FALSE
260560_at,2.747542724,6.308719802,4.077259564,0.001665818,0.079324967,-0.93115949,FALSE
247792_at,0.496510143,7.094102203,4.076433374,0.001668226,0.079324967,-0.932466709,FALSE
265170_at,2.243576462,5.422756785,4.076187582,0.001668943,0.079324967,-0.932855625,FALSE
246373_at,2.345182944,4.649398529,4.074942827,0.001672579,0.079324967,-0.934825313,FALSE
266814_at,-0.705745495,3.22282428,-4.073176667,0.001677752,0.079324967,-0.93762041,FALSE
252478_at,-0.623980625,5.256424396,-4.071780699,0.001681853,0.079324967,-0.939829933,FALSE
265235_s_at,0.914737241,4.137720665,4.070995848,0.001684163,0.079324967,-0.941072295,FALSE
245261_at,-0.533669181,7.992504521,-4.069464647,0.001688679,0.079324967,-0.943496303,FALSE
253362_s_at,1.553347671,6.358713727,4.06663541,0.001697057,0.079324967,-0.947975993,FALSE
266336_at,1.727507191,5.983507528,4.066106517,0.001698628,0.079324967,-0.948813533,FALSE
244939_at,-1.88417159,5.314154077,-4.065730686,0.001699745,0.079324967,-0.94940871,FALSE
256530_at,-0.526892781,7.434468746,-4.065599654,0.001700135,0.079324967,-0.949616222,FALSE
267409_at,1.566978324,3.681431233,4.062702711,0.001708775,0.079324967,-0.95420456,FALSE
258935_at,0.688940171,3.742106339,4.061879899,0.001711237,0.079324967,-0.955507972,FALSE
264168_at,0.893998325,7.115468261,4.061760507,0.001711594,0.079324967,-0.955697108,FALSE
266876_at,-0.41743484,7.711153227,-4.05904812,0.001719738,0.079324967,-0.959994435,FALSE
244947_at,1.30816844,3.401216184,4.058517152,0.001721337,0.079324967,-0.960835776,FALSE
245015_at,-1.636165899,7.469487289,-4.05846133,0.001721506,0.079324967,-0.96092423,FALSE
255129_at,1.511461289,6.605070179,4.056863363,0.001726327,0.079324967,-0.963456503,FALSE
257951_at,0.97953173,4.120767279,4.055673138,0.001729928,0.079324967,-0.965342845,FALSE
264596_at,-0.429688868,2.375844201,-4.055517873,0.001730398,0.079324967,-0.965588932,FALSE
263386_at,1.178292981,3.440957275,4.055148457,0.001731518,0.079324967,-0.96617445,FALSE
248652_at,0.814103575,5.259138797,4.055143418,0.001731533,0.079324967,-0.966182437,FALSE
262446_at,1.156011397,8.185610208,4.05472342,0.001732807,0.079324967,-0.966848146,FALSE
257613_at,1.841835263,5.456482165,4.05311732,0.001737686,0.079324967,-0.969394072,FALSE
262099_s_at,0.567299068,3.419458685,4.052649186,0.001739111,0.079324967,-0.9701362,FALSE
248378_at,-0.511130914,6.234134393,-4.052131436,0.001740689,0.079324967,-0.970957018,FALSE
262902_x_at,-0.451508678,2.86338423,-4.049959304,0.001747322,0.079324967,-0.974400989,FALSE
257730_at,-0.417999807,7.218645242,-4.049677288,0.001748186,0.079324967,-0.974848175,FALSE
250933_at,2.415766315,4.999117477,4.049304942,0.001749326,0.079324967,-0.975438614,FALSE
267418_at,1.239647726,5.327996211,4.048725311,0.001751103,0.079324967,-0.976357782,FALSE
260522_x_at,-0.726045006,5.365547717,-4.04836253,0.001752216,0.079324967,-0.976933095,FALSE
248200_at,1.155533944,8.940141292,4.048204921,0.0017527,0.079324967,-0.977183044,FALSE
246773_at,-0.609695985,3.077699654,-4.044963002,0.001762681,0.079324967,-0.98232502,FALSE
245588_at,-0.453857369,5.898698539,-4.042229818,0.001771142,0.079324967,-0.98666113,FALSE
265691_at,-0.420611612,6.334635854,-4.042111991,0.001771508,0.079324967,-0.98684808,FALSE
263039_at,-0.413887849,6.015873062,-4.041745411,0.001772646,0.079324967,-0.987429726,FALSE
252740_at,1.200602579,5.271200876,4.041654737,0.001772927,0.079324967,-0.987573598,FALSE
257582_at,-0.359154393,2.389821612,-4.040130122,0.00177767,0.079324967,-0.989992873,FALSE
255150_at,0.551339046,3.591568316,4.039783226,0.001778751,0.079324967,-0.990543371,FALSE
263948_at,1.360399675,5.148661728,4.039068772,0.00178098,0.079324967,-0.991677204,FALSE
254301_at,1.370946687,4.534738842,4.038475744,0.001782832,0.079324967,-0.992618386,FALSE
251982_at,1.424202903,5.570822294,4.038170106,0.001783787,0.079324967,-0.993103474,FALSE
