"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"threshold"	"Symbol"	"EntrezID"	"LocusID"	"HomologyGroup"
"249776_at"	-0.0116603130791209	10.8693799401032	-0.1083749986213	0.916656785717995	0.960933006214783	-7.17465413747538	"FALSE"	"NA"	832484	"AT5G24170"	34525
"260298_at"	-0.0136126119437838	4.40483369375188	-0.108155285747017	0.916825001648569	0.961065178658266	-7.17468103079132	"FALSE"	"NA"	844372	"AT1G80320"	97873
"246008_at"	0.0114916587540224	7.2251317033828	0.108079616531793	0.91688293634533	0.961070705943951	-7.17469028026802	"FALSE"	"NA"	830728	"AT5G08320"	10206
"255113_at"	-0.0117710803229709	4.35681988301869	-0.108038336312108	0.916914541988262	0.961070705943951	-7.17469532346288	"FALSE"	"NA"	NA	"NA"	NA
"255219_at"	-0.0156905359210811	5.36832288212012	-0.107915729687699	0.917008415039803	0.961124934386707	-7.17471029096391	"FALSE"	"NA"	NA	"NA"	NA
"263792_at"	-0.0144998974564698	4.83330537038715	-0.10727693624901	0.917497526346267	0.961562107096809	-7.17478799916454	"FALSE"	"NA"	NA	"NA"	NA
"245479_at"	0.0114793760779985	4.05532048821881	0.107260865752685	0.91750983169496	0.961562107096809	-7.17478994818467	"FALSE"	"NA"	827300	"AT4G16140"	NA
"258722_at"	-0.0196552647649888	4.80568920386223	-0.106892643933278	0.917791789629781	0.961813411809947	-7.17483452616778	"FALSE"	"NA"	820116	"AT3G09590"	118014
"255592_s_at"	0.0137034533415621	3.41835534241526	0.106691153820594	0.917946081692633	0.961930910249872	-7.17485885444942	"FALSE"	"NA"	NA	"NA"	NA
"261562_at"	-0.0142556126414912	3.11359004715684	-0.106497753415013	0.918094182569345	0.961963409725683	-7.17488216292799	"FALSE"	"ADF11"	839281	"AT1G01750"	129297
"250725_at"	-0.0114777390500849	3.28987119992555	-0.106461304318052	0.91812209470512	0.961963409725683	-7.17488655102597	"FALSE"	"NA"	830528	"AT5G06400"	99269
"262715_at"	-0.0116570689077466	3.11151388173885	-0.106437214328598	0.918140542501541	0.961963409725683	-7.17488945039213	"FALSE"	"ATMYB58,MYB58"	838219	"AT1G16490"	93190
"248156_at"	0.0124604651349935	2.67787171985762	0.106386434889098	0.91817942890321	0.961963409725683	-7.17489555984174	"FALSE"	"NA"	835529	"AT5G54410"	NA
"256924_at"	-0.015904813991046	4.38667646296586	-0.106375295311577	0.918187959515457	0.961963409725683	-7.17489689969406	"FALSE"	"AT5MAT"	822623	"AT3G29590"	118772
"258396_at"	-0.0128004749422699	7.87970833583272	-0.106231246651488	0.918298272028676	0.962034794698668	-7.17491421306141	"FALSE"	"NA"	820785	"AT3G15460"	10133
"246406_at"	0.0110698065041328	4.36016976335272	0.105982700946895	0.91848861292618	0.962190009224128	-7.17494403105438	"FALSE"	"NA"	842141	"AT1G57650"	76070
"246421_at"	0.0109645188380121	10.626572502637	0.105784482701687	0.918640416211709	0.962281738844538	-7.17496776136256	"FALSE"	"NA"	831551	"AT5G16880"	93192
"247816_at"	0.0132511511504028	4.62814080199089	0.10575819324035	0.918660549981529	0.962281738844538	-7.1749709053602	"FALSE"	"NdhN"	835938	"AT5G58260"	92253
"249154_at"	0.0143073865205503	4.12685829334121	0.105596468634621	0.918784408083457	0.962367284216543	-7.17499022912159	"FALSE"	"NA"	834360	"AT5G43410"	93651
"252025_at"	-0.0148384212237502	3.89113460367976	-0.105397422430644	0.918936852535855	0.962482762712042	-7.17501397180607	"FALSE"	"NA"	824456	"AT3G52900"	115998
"258422_at"	-0.010251950971365	3.80929856751519	-0.10518886983043	0.919096581597951	0.962486828443548	-7.17503880052713	"FALSE"	"NA"	820923	"AT3G16710"	128969
"245981_at"	-0.0121033311019012	9.46456783519634	-0.105109498982015	0.919157372254906	0.962486828443548	-7.17504823695022	"FALSE"	"NA"	831149	"AT5G13100"	91170
"250217_at"	-0.0132333035156709	9.50366663448237	-0.10510519078527	0.919160671947749	0.962486828443548	-7.17504874894979	"FALSE"	"NA"	831262	"AT5G14120"	98057
"266434_s_at"	-0.0107341977582127	3.1707682626765	-0.105099933974558	0.91916469819623	0.962486828443548	-7.17504937365728	"FALSE"	"NA"	NA	"NA"	NA
"266627_at"	0.0107196311054212	5.92582715924201	0.105084186907933	0.919176759060909	0.962486828443548	-7.17505124481662	"FALSE"	"MEE29"	818101	"AT2G35340"	2658
"250904_at"	-0.0119103568153198	3.58640008885359	-0.105061795053838	0.919193909286026	0.962486828443548	-7.17505390506749	"FALSE"	"NA"	831777	"AT5G03620"	119728
"265494_at"	-0.0193444196032235	4.87847172626281	-0.104956829715588	0.919274304275408	0.962526824903468	-7.17506636787761	"FALSE"	"AtCML30,CML30"	816061	"AT2G15680"	98358
"249857_at"	-0.010377444560751	2.77059097192543	-0.104876631182282	0.919335730567088	0.962546957414637	-7.17507588169048	"FALSE"	"NA"	832363	"AT5G22990"	NA
"265592_at"	-0.0129968782506173	4.77157792813559	-0.104584005118997	0.91955986600353	0.96271664504071	-7.17511053392336	"FALSE"	"NA"	816530	"AT2G20110"	118510
"248178_at"	0.0136247999179324	3.05934579225614	0.104554830891581	0.919582212281762	0.96271664504071	-7.17511398338955	"FALSE"	"NA"	835525	"AT5G54370"	118343
"245690_at"	-0.0130315994683623	3.71747707670952	-0.104155188493007	0.919888329989649	0.96295231813854	-7.17516113922116	"FALSE"	"ATPAL3,PAL3"	830302	"AT5G04230"	112386
"254787_at"	0.0105406803849073	4.30477902743441	0.104108449522643	0.919924132009612	0.96295231813854	-7.17516664242963	"FALSE"	"NA"	826881	"AT4G12690"	92305
"257212_at"	0.0107269198869506	7.01343116325099	0.104048799716882	0.919969824008576	0.96295231813854	-7.17517366222768	"FALSE"	"NA"	820739	"AT3G15090"	13105
"254338_s_at"	-0.0103023077742677	2.71527590712823	-0.104034589362235	0.919980709246828	0.96295231813854	-7.17517533396039	"FALSE"	"NA"	NA	"NA"	NA
"251108_at"	-0.0176997288403085	6.67228490064359	-0.103985375935677	0.920018407242139	0.96295231813854	-7.17518112176064	"FALSE"	"TBL35"	831716	"AT5G01620"	94663
"252639_at"	0.018982101628926	5.02500503358074	0.103832021676506	0.920135879602119	0.96303108257889	-7.17519913965056	"FALSE"	"FAR5"	823580	"AT3G44550"	41718
"261464_at"	-0.0139896795624184	5.32917395807492	-0.103754957841059	0.920194912809601	0.963048679109291	-7.17520818402146	"FALSE"	"NA"	NA	"NA"	NA
"254627_at"	0.0127799690340797	3.95463776634574	0.103433416417952	0.920441228963643	0.963230030081493	-7.17524584854248	"FALSE"	"NA"	827569	"AT4G18395"	NA
"246013_at"	0.0137377248282551	3.12909404125159	0.10340480270153	0.920463148894811	0.963230030081493	-7.17524919463074	"FALSE"	"NA"	830930	"AT5G10660"	NA
"245147_at"	-0.0177822354925929	8.09283119858429	-0.103363382878174	0.920494879251047	0.963230030081493	-7.17525403663014	"FALSE"	"ATRAD51C,RAD51C"	819136	"AT2G45280"	14238
"261760_at"	0.0167507519298606	5.19513361188071	0.103235378671489	0.920592940014739	0.963234241612497	-7.17526898816537	"FALSE"	"NA"	838130	"AT1G15600"	118136
"248916_at"	-0.0108677826287145	3.7221518163308	-0.103195461078783	0.920623520167701	0.963234241612497	-7.17527364696256	"FALSE"	"NA"	834624	"AT5G45840"	91358
"266568_at"	0.0131443079304399	3.44193608136284	0.103192759616473	0.920625589714777	0.963234241612497	-7.17527396218633	"FALSE"	"QWRF4"	816941	"AT2G24070"	115990
"254854_at"	-0.0103921695444322	7.15017759087045	-0.103091584512982	0.920703098815928	0.963271153288291	-7.17528576201562	"FALSE"	"NA"	826821	"AT4G12130"	13844
"247984_s_at"	0.0165695579900476	6.59826914006921	0.102978675554638	0.920789598175869	0.963317131347591	-7.17529891671279	"FALSE"	"NA"	NA	"NA"	NA
"261160_at"	0.0144920074445194	3.20436725180869	0.102923968577273	0.920831509509113	0.963317131347591	-7.17530528529596	"FALSE"	"NA"	840350	"AT1G34480"	NA
"265684_at"	-0.0104489559244003	2.65277387333674	-0.102833942255251	0.920900479781655	0.963345101757375	-7.17531575815196	"FALSE"	"NA"	816977	"AT2G24410"	NA
"255649_at"	0.012993527438558	3.08025592498764	0.102407574328188	0.92122713534695	0.963576632563703	-7.1753652338622	"FALSE"	"NA"	826366	"AT4G00920"	NA
"250485_at"	-0.0109525634801848	2.66678612399499	-0.102390928394136	0.921239888715838	0.963576632563703	-7.17536716129832	"FALSE"	"PROPEP5"	830860	"AT5G09990"	NA
"266233_at"	0.010604162164825	2.88906688468357	0.102371725796513	0.921254600916516	0.963576632563703	-7.17536938438298	"FALSE"	"AtPP2-B8,PP2-B8"	814765	"AT2G02340"	118357
"251611_at"	-0.0160779727130915	6.82856644405038	-0.102324499442657	0.921290783848391	0.963576632563703	-7.17537485000926	"FALSE"	"NA"	824963	"AT3G57940"	6785
"245950_at"	0.0133687674936835	7.37181980276082	0.102165484888982	0.921412615861888	0.96360636478796	-7.17539323468083	"FALSE"	"NA"	832077	"AT5G19570"	95720
"253943_at"	0.0097687979709975	3.20879526617821	0.102131534138223	0.921438628164635	0.96360636478796	-7.17539715624717	"FALSE"	"FAD4,FADA"	828811	"AT4G27030"	112832
"262248_at"	0.012970022006547	6.73960081536408	0.10194706394517	0.921579966875558	0.96360636478796	-7.17541844122338	"FALSE"	"YSL8"	841257	"AT1G48370"	39027
"244938_at"	0.0193853114840108	6.03295115957135	0.101945163189229	0.92158142322628	0.96360636478796	-7.17541866034119	"FALSE"	"RPS15"	NA	"ATCG01120"	NA
"256057_at"	0.0196600666912099	4.01198824140946	0.101888648863638	0.921624724396989	0.96360636478796	-7.1754251734119	"FALSE"	"ATNDI1,NDA1"	837229	"AT1G07180"	97306
"252737_at"	0.0130089352666243	7.66797425614633	0.101859082811521	0.921647377963885	0.96360636478796	-7.1754285793572	"FALSE"	"NA"	823397	"AT3G43220"	96443
"250242_at"	-0.0114280292186058	4.19199792745221	-0.101853235001847	0.921651858576272	0.96360636478796	-7.17542925289549	"FALSE"	"NA"	831206	"AT5G13620"	NA
"258428_at"	0.0109601532327401	5.89627580569307	0.101823623137137	0.921674547338	0.96360636478796	-7.17543266293514	"FALSE"	"NA"	820912	"AT3G16610"	92461
"248080_at"	0.0114199377653632	4.77249361964883	0.101718532109618	0.921755069246978	0.96360636478796	-7.17544475701476	"FALSE"	"NA"	835631	"AT5G55380"	118273
"256515_at"	-0.0127224490758113	3.70889662225994	-0.1016920212564	0.921775382310932	0.96360636478796	-7.17544780596835	"FALSE"	"NA"	842915	"AT1G66020"	118255
"262192_at"	0.0102671196602619	3.77791936011179	0.101680897825412	0.921783905290368	0.96360636478796	-7.17544908501312	"FALSE"	"NA"	844118	"AT1G77830"	NA
"252157_at"	-0.0107925981514558	6.40602777603706	-0.101612325874889	0.921836446634606	0.963611606262178	-7.17545696678309	"FALSE"	"NA"	824207	"AT3G50430"	96969
"252294_at"	-0.0109086584904023	12.5508088130177	-0.101538273079809	0.92189318799068	0.963611606262178	-7.17546547257572	"FALSE"	"ATBBC1,BBC1,RSU2"	824062	"AT3G49010"	5568
"255581_at"	0.0121827180600542	3.34753511370818	0.101475041800113	0.921941637978182	0.963611606262178	-7.17547273050222	"FALSE"	"NA"	NA	"NA"	NA
"AFFX-r2-P1-cre-3_at"	0.0103549820954854	12.4915246322545	0.101438587769821	0.92196957047426	0.963611606262178	-7.17547691278559	"FALSE"	"NA"	NA	"NA"	NA
"267217_at"	0.0101501858258723	3.05492177502454	0.101348469846806	0.922038622836527	0.963611606262178	-7.17548724536781	"FALSE"	"NA"	814790	"AT2G02610"	NA
"265018_s_at"	0.0110087219513328	4.34701876176899	0.101343553338913	0.922042390104266	0.963611606262178	-7.1754878088127	"FALSE"	"NA"	815861	"AT2G13770"	128918
"246544_at"	0.00989450307534367	3.65887807083061	0.101207251864397	0.922146831780296	0.963676603880907	-7.1755034184726	"FALSE"	"ATPIN8,PIN8"	831362	"AT5G15100"	NA
"248030_at"	0.0121944476436324	6.90118112426387	0.10100837078192	0.922299228328143	0.963761074407213	-7.17552615735664	"FALSE"	"SRT1"	835670	"AT5G55760"	6924
"246416_at"	-0.0131528858082559	3.12787423285901	-0.100991487781575	0.922312165420212	0.963761074407213	-7.17552808560505	"FALSE"	"NA"	831555	"AT5G16920"	99210
"259848_at"	0.0117865777351573	4.7222154889577	0.100905995107553	0.922377677063498	0.963776709706605	-7.17553784499609	"FALSE"	"NA"	843550	"AT1G72180"	92246
"266134_s_at"	0.00943410424442392	2.69567060291186	0.100861682901058	0.922411633038356	0.963776709706605	-7.17554290020002	"FALSE"	"NA"	NA	"NA"	NA
"262324_at"	0.0244983247750792	6.50224886853505	0.100746427752327	0.922499952647117	0.96382484059549	-7.17555603831377	"FALSE"	"ATCHX16,CHX16"	842721	"AT1G64170"	NA
"266178_at"	-0.0106374692326052	2.93479954278471	-0.100595956401182	0.922615260061109	0.96390116255182	-7.17557316823363	"FALSE"	"AtPP2-B4,PP2-B4"	814759	"AT2G02280"	NA
"245771_at"	-0.0106596887877517	4.75587795177288	-0.10048119076744	0.922703207229445	0.96393598910615	-7.17558621618996	"FALSE"	"NA"	NA	"NA"	NA
"267070_at"	-0.0129633872244552	5.86390869675939	-0.100442165087824	0.922733113640193	0.96393598910615	-7.17559064972102	"FALSE"	"NA"	818700	"AT2G41000"	NA
"262451_at"	0.0227739651849985	7.82555978385551	0.100353311507856	0.92280120498647	0.963962973334923	-7.17560073756809	"FALSE"	"SCM,SRF9,SUB"	837654	"AT1G11130"	130876
"258742_at"	0.00984834215494512	4.09929201226964	0.100063796889879	0.923023074105132	0.964104021739783	-7.17563354537657	"FALSE"	"AIF1"	819749	"AT3G05800"	94046
"257207_at"	-0.0111249006698637	5.28097019503673	-0.100024724323747	0.923053017871334	0.964104021739783	-7.17563796584238	"FALSE"	"EMB3120"	820719	"AT3G14900"	95127
"263635_at"	-0.0120592843248364	5.47143653517174	-0.100011658945877	0.923063030722276	0.964104021739783	-7.17563944360682	"FALSE"	"NA"	NA	"NA"	NA
"266295_at"	0.0207784739869563	9.41600199878762	0.099752621883273	0.923261550782481	0.964267214896905	-7.17566870234763	"FALSE"	"TUB7"	817504	"AT2G29550"	134314
"245111_at"	-0.0135831308222345	3.80005071813137	-0.0995497133985934	0.923417059264281	0.964360489554864	-7.17569156840434	"FALSE"	"NA"	NA	"NA"	NA
"251767_at"	0.0128888802891511	3.97601009289127	0.0995257632106262	0.923435414855648	0.964360489554864	-7.17569426432273	"FALSE"	"NA"	824759	"AT3G55930"	NA
"257449_at"	0.011188743189682	5.13697742539037	0.0993931020742404	0.923537088178171	0.964422514368176	-7.17570918541721	"FALSE"	"NA"	817700	"AT2G31420"	NA
"261343_s_at"	-0.00950665603617118	2.83367731921748	-0.0993207830828371	0.923592515091766	0.964436241954	-7.175717311155	"FALSE"	"NA"	NA	"NA"	NA
"251658_at"	0.0128194797269918	4.90639294542717	0.0989634185921308	0.923866413975248	0.964678091223411	-7.17575737792382	"FALSE"	"NA"	824869	"AT3G57020"	41380
"258060_at"	0.010522095528529	7.40755100521738	0.0987293572359092	0.92404581422493	0.964764667807113	-7.17578354220903	"FALSE"	"ATB'"	822200	"AT3G26030"	37661
"251128_at"	-0.0129116136494387	5.14498559785478	-0.0986458729713989	0.924109803280177	0.964764667807113	-7.17579285945442	"FALSE"	"NA"	831824	"AT5G01110"	93681
"262401_at"	0.00982157547447216	9.92197308163706	0.0986356542537648	0.92411763576848	0.964764667807113	-7.17579399937249	"FALSE"	"ATRAB7,ATRABG3E,RABG3E"	841353	"AT1G49300"	3408
"267425_at"	0.0113114480790757	3.1982537077961	0.0986345128911231	0.92411851060577	0.964764667807113	-7.17579412668643	"FALSE"	"NA"	818046	"AT2G34810"	118018
"257418_at"	-0.0135562851035136	3.68811844050121	-0.0984638160195317	0.924249348449542	0.964822397965939	-7.17581315062419	"FALSE"	"RSH4"	839969	"AT1G30850"	NA
"252773_at"	-0.0196396009188957	4.4790360196254	-0.0984351489612366	0.924271321775416	0.964822397965939	-7.17581634230657	"FALSE"	"NA"	NA	"NA"	NA
"247823_at"	-0.0111549931589927	7.71047347955065	-0.0983968171989261	0.924300703215769	0.964822397965939	-7.17582060857246	"FALSE"	"NA"	835958	"AT5G58450"	117064
"245488_at"	-0.0138532429281613	3.67635031061902	-0.0982916378929773	0.924381324197656	0.964839808717273	-7.17583230635456	"FALSE"	"NA"	827322	"AT4G16270"	97804
"265669_at"	-0.00999154028209581	7.12759936081418	-0.0982156158737023	0.924439596420196	0.964839808717273	-7.17584075356714	"FALSE"	"NA"	817764	"AT2G32040"	63393
"246503_at"	0.0107151707624666	11.8545720598563	0.0981676684955518	0.924476349188201	0.964839808717273	-7.1758460779044	"FALSE"	"NA"	831470	"AT5G16130"	107159
"264706_at"	0.0124768154096957	3.19161059213767	0.0981147288327876	0.924516928885716	0.964839808717273	-7.17585195360013	"FALSE"	"NET2B"	837500	"AT1G09720"	137441
"255120_x_at"	-0.0102805963227102	4.24867221603252	-0.0980991407179168	0.924528877647235	0.964839808717273	-7.17585368309979	"FALSE"	"NA"	NA	"NA"	NA
"251009_at"	-0.0117875663007734	4.51433908757454	-0.0980241027004844	0.924586396847905	0.964846245150696	-7.17586200472473	"FALSE"	"NA"	831166	"AT5G02640"	NA
"250959_at"	-0.0102905651184146	3.95656770979079	-0.0979222307820467	0.924664485919298	0.964846245150696	-7.17587329203326	"FALSE"	"NA"	831396	"AT5G02920"	58056
"264027_at"	0.0120847786867735	7.26117577248771	0.0979211399339444	0.92466532210463	0.964846245150696	-7.17587341283482	"FALSE"	"CDC48B"	814895	"AT2G03670"	69369
"258771_at"	-0.011593453174747	10.4242189574029	-0.0978703667148989	0.924704242228819	0.964846245150696	-7.17587903402444	"FALSE"	"NA"	820246	"AT3G10770"	95939
"248063_at"	0.0111499184769484	6.75541177292597	0.0977328024751707	0.924809692966464	0.964912135054663	-7.17589424938486	"FALSE"	"NA"	835649	"AT5G55550"	119739
"265405_at"	-0.0108304490429671	3.37107394923197	-0.0976329766217048	0.924886216115309	0.964941165192906	-7.17590527730815	"FALSE"	"NA"	816176	"AT2G16750"	117575
"250071_at"	-0.0101384361204624	3.81444662900233	-0.0975861352321504	0.924922123444879	0.964941165192906	-7.17591044807768	"FALSE"	"VDD"	831667	"AT5G18000"	118484
"264009_at"	-0.0115747138967595	3.48499853859728	-0.0975250799091013	0.924968927067794	0.964945859886412	-7.17591718419254	"FALSE"	"NA"	816646	"AT2G21110"	94648
"249859_at"	0.0119451444030823	8.71054964464699	0.0974463965846503	0.925029244383354	0.964964651256942	-7.17592585896962	"FALSE"	"NA"	832347	"AT5G22840"	110962
"264950_at"	0.00999425636594786	4.8714514730561	0.0972803013296201	0.925156571944055	0.965053340926689	-7.17594414791704	"FALSE"	"NA"	NA	"NA"	NA
"246084_at"	0.017565376747247	5.73179682428824	0.0970927501473221	0.925300350294193	0.965159181919267	-7.17596476199571	"FALSE"	"NA"	NA	"NA"	NA
"251480_at"	-0.0105436138481796	4.61546241760386	-0.0968409423210399	0.925493393022616	0.965316397404813	-7.17599237623882	"FALSE"	"NA"	825140	"AT3G59710"	134550
"260402_at"	0.0109132132179539	4.6683601752075	0.0965815095558815	0.92569228683638	0.96544747985042	-7.17602075185896	"FALSE"	"GGT3,GGT4"	843318	"AT1G69820"	NA
"255860_at"	-0.0101057213459623	3.81847271292216	-0.0965665978340547	0.925703719062189	0.96544747985042	-7.17602238053051	"FALSE"	"AtGUS3,GUS3"	833437	"AT5G34940"	68528
"248637_at"	-0.00938202701477664	6.82934575067709	-0.0964033843136005	0.925828849619621	0.965466447781202	-7.17604019045961	"FALSE"	"NA"	834965	"AT5G49060"	95852
"252475_s_at"	-0.0114449144380098	7.36120088123909	-0.0962425682889143	0.925952144284485	0.965466447781202	-7.17605770938266	"FALSE"	"NA"	NA	"NA"	NA
"267598_at"	0.0128421492034732	3.67976428536678	0.0961842413642025	0.925996862992948	0.965466447781202	-7.17606405617269	"FALSE"	"NA"	817863	"AT2G33010"	NA
"255072_at"	-0.0118077503134728	5.65314240204922	-0.0961449353355578	0.926026998718986	0.965466447781202	-7.17606833105714	"FALSE"	"ATTOC75-IV,TOC75-IV"	826486	"AT4G09080"	NA
"263452_at"	-0.0106938416285516	3.30223447067867	-0.0960426309609213	0.926105435553738	0.965466447781202	-7.17607944940756	"FALSE"	"TPPE"	816753	"AT2G22190"	116664
"259185_at"	0.0129629301453376	3.8192015070461	0.0960329003762081	0.926112896045433	0.965466447781202	-7.17608050630416	"FALSE"	"ATPPT2,PPT2"	821114	"AT3G01550"	134780
"266389_s_at"	0.0124610746658194	7.24238264857528	0.0960303023769903	0.926114887946763	0.965466447781202	-7.17608078847022	"FALSE"	"NA"	NA	"NA"	NA
"260948_at"	-0.0108027781333959	3.81372911437905	-0.0959706562068348	0.92616061917281	0.965466447781202	-7.1760872644862	"FALSE"	"NA"	837119	"AT1G06100"	134602
"260962_at"	-0.00894411443355914	2.80326571267979	-0.0958338890143417	0.926265480866561	0.965466447781202	-7.17610209867901	"FALSE"	"ATPME7,PME7"	841063	"AT1G44980"	92047
"259467_at"	-0.0129923012953959	3.54271031208133	-0.095776203136374	0.9263097100628	0.965466447781202	-7.17610834914087	"FALSE"	"NA"	838488	"AT1G19060"	NA
"267626_at"	0.0116504182777275	4.88159924605077	0.0957663275046282	0.926317281982957	0.965466447781202	-7.17610941882296	"FALSE"	"CYP712A1"	818826	"AT2G42250"	115947
"267490_at"	-0.0220704600590729	7.37898283481534	-0.0957524519974293	0.926327920732078	0.965466447781202	-7.17611092156689	"FALSE"	"NA"	816430	"AT2G19130"	NA
"262195_at"	-0.0108146407084089	12.4228612893055	-0.0956683999016099	0.926392366226947	0.965466447781202	-7.17612001992679	"FALSE"	"NA"	844139	"AT1G78040"	118451
"251228_at"	0.0104456823534607	4.53539789460333	0.0956329208685644	0.926419569340592	0.965466447781202	-7.17612385802212	"FALSE"	"NA"	825445	"AT3G62710"	NA
"255746_at"	-0.0104024054029641	3.28418610587289	-0.0956179587354805	0.926431041404186	0.965466447781202	-7.17612547618882	"FALSE"	"NA"	840093	"AT1G32020"	58056
"251273_at"	0.00973187405661946	9.14979569221544	0.0956068843576459	0.926439532582948	0.965466447781202	-7.17612667372904	"FALSE"	"NA"	825369	"AT3G61960"	93574
"254785_at"	0.0221196796318797	8.70075881853409	0.0955658657868364	0.926470983289156	0.965466447781202	-7.17613110811275	"FALSE"	"FLA2"	826885	"AT4G12730"	97813
"253923_at"	-0.0102639418263006	9.3212697656196	-0.0955491730717143	0.926483782353474	0.965466447781202	-7.17613291216427	"FALSE"	"CN,SPR2,TOR1"	828814	"AT4G27060"	97250
"258906_at"	0.0164357640918409	7.06520818673158	0.0951745408595416	0.926771036019672	0.965721668872029	-7.17617331754145	"FALSE"	"ATTLP9,TLP9"	819812	"AT3G06380"	118689
"264087_at"	0.00987319337235792	5.3490085010908	0.0949487657337764	0.926944157388719	0.965857942991946	-7.17619759170478	"FALSE"	"emb1381"	817692	"AT2G31340"	98199
"263400_s_at"	0.00926891504183835	11.3576145771144	0.0948524664005541	0.927017999723809	0.965874389279186	-7.17620792781138	"FALSE"	"NA"	NA	"NA"	NA
"265364_at"	-0.0135199226833826	3.19377151507664	-0.0948177378782887	0.927044629745253	0.965874389279186	-7.17621165276476	"FALSE"	"NA"	NA	"NA"	NA
"257012_at"	-0.00988345243892885	3.8894881386799	-0.0947002182524104	0.9271347451789	0.965900181617179	-7.17622424773262	"FALSE"	"TEL1"	822211	"AT3G26120"	92299
"262229_at"	0.0108253661373836	3.52688633619563	0.0946032868471929	0.927209074180962	0.965900181617179	-7.17623462446686	"FALSE"	"NA"	843192	"AT1G68620"	61227
"264392_at"	0.0134916027603822	6.93797461743027	0.0945366895054611	0.927260142846462	0.965900181617179	-7.17624174772515	"FALSE"	"NA"	837738	"AT1G11900"	130257
"AFFX-r2-Ec-bioC-5_at"	0.00960698442402119	8.75299314965904	0.0945355383361435	0.927261025597838	0.965900181617179	-7.17624187081034	"FALSE"	"NA"	NA	"NA"	NA
"264261_at"	-0.0141914207930434	4.76384323721773	-0.0945093436012051	0.927281112540684	0.965900181617179	-7.17624467119664	"FALSE"	"ATNAS3,NAS3"	837444	"AT1G09240"	69761
"260844_at"	-0.0114301826330721	8.29431563233921	-0.0943552156538049	0.927399303821185	0.965956193235057	-7.17626113279147	"FALSE"	"ATPEX7,PEX7"	839800	"AT1G29260"	242
"253614_at"	0.0105237546364849	7.93224759280433	0.0943287739660684	0.927419580528179	0.965956193235057	-7.17626395419562	"FALSE"	"SMXL2"	829158	"AT4G30350"	97770
"261004_at"	0.00996955235291663	3.321444796827	0.0942053584120008	0.927514222033869	0.966005168252185	-7.17627711255721	"FALSE"	"NA"	839186	"AT1G26450"	137462
"247502_at"	-0.0115735700466812	4.11669738711054	-0.0941570055974524	0.927551301843899	0.966005168252185	-7.17628226316885	"FALSE"	"NA"	836315	"AT5G61940"	75518
"247730_at"	-0.0102605389977866	3.24223846359756	-0.0940426924923794	0.927638964685751	0.96605235741597	-7.17629442947625	"FALSE"	"UGT76E1"	836077	"AT5G59580"	118552
"247018_at"	0.0105937364855442	3.17905592308859	0.0938669237127027	0.927773757890283	0.966148622054298	-7.17631310772851	"FALSE"	"NA"	836835	"AT5G67000"	118513
"260589_at"	0.0231140117416615	7.41275020021433	0.0937688240998213	0.927848989422281	0.966182855454108	-7.17632351722991	"FALSE"	"NA"	841776	"AT1G53400"	15484
"263718_at"	0.0141930657250455	4.31236705696267	0.0935855906325598	0.927989511294035	0.966216120299375	-7.17634293133517	"FALSE"	"NF-YB7"	815843	"AT2G13570"	NA
"261937_at"	-0.0187907885617715	6.73572971880669	-0.0935264617595242	0.928034857852566	0.966216120299375	-7.17634918812242	"FALSE"	"NA"	838863	"AT1G22570"	112390
"265617_at"	-0.00925311974889809	9.88587486675543	-0.0935190408917726	0.928040549014736	0.966216120299375	-7.17634997309117	"FALSE"	"NA"	817090	"AT2G25520"	112427
"258457_at"	-0.010309456751596	7.4170006651262	-0.0935062327612431	0.928050371750943	0.966216120299375	-7.17635132777067	"FALSE"	"HISN5A,IGPD"	821812	"AT3G22425"	6979
"254091_at"	0.0104434758321874	5.43556205905235	0.0934100938623531	0.928124102457456	0.966245001330216	-7.17636149019943	"FALSE"	"NA"	828610	"AT4G25070"	NA
"255472_at"	-0.00959913267158363	5.37080301257835	-0.0933595925546108	0.928162833149774	0.966245001330216	-7.17636682429727	"FALSE"	"At-SR34b,SR34b"	828027	"AT4G02430"	31411
"256683_at"	-0.00874332027673574	9.57206693986736	-0.0931725199536503	0.928306305527613	0.966311330524199	-7.17638655838703	"FALSE"	"NA"	824387	"AT3G52220"	135446
"264998_at"	-0.0179593383857242	5.66603558933486	-0.0931660401878533	0.928311275132695	0.966311330524199	-7.17638724122308	"FALSE"	"NA"	843054	"AT1G67330"	99577
"259962_at"	0.0100724048252423	3.10227568660405	0.0929447900188462	0.928480963244386	0.966416480221548	-7.17641052808357	"FALSE"	"NA"	841806	"AT1G53690"	NA
"260650_at"	0.00963277380573935	8.21228492393196	0.09292384658634	0.928497026043631	0.966416480221548	-7.17641272954471	"FALSE"	"TOM2B,TTM1"	840129	"AT1G32370"	92786
"252376_at"	-0.0108929647398082	8.23776934253378	-0.0926679507901485	0.928693291048973	0.966539690046769	-7.17643958796928	"FALSE"	"ATGLDH,GLDH"	823948	"AT3G47930"	117371
"265116_at"	-0.0221483257010995	10.1845421041673	-0.0926071974246152	0.928739887979948	0.966539690046769	-7.17644595369462	"FALSE"	"NA"	842545	"AT1G62480"	NA
