Affymetrix-ID,1G_Flight,1G_Flight,Flight,Flight,Ground,Ground,Ensembl-ID,CG_1G_Flight_mean,CG_Flight_mean,CG_Ground_mean,CG_1G_FL_vs_FL_P-Value,CG_FL_v_GC_P-Value,CG_1G_FL_vs_GC_P-Value
249777_at,4.076973607,3.813594761,4.433090233,4.332293394,4.847515532,4.387915324,AT5G24210,3.945284184,4.382691814,4.617715428,0.090094873,0.423039521,0.126391518
249776_at,10.91856188,10.74244147,10.91246715,11.03332928,10.80575791,10.83259324,AT5G24170,10.83050168,10.97289822,10.81917558,0.314018835,0.131032537,0.910452454
249775_at,2.909173013,3.42401851,2.858728686,3.013124568,3.040636444,3.111244936,AT5G24160,3.166595762,2.935926627,3.07594069,0.481164325,0.240843074,0.760473379
249774_at,4.851975542,5.228727695,4.741650897,4.759701578,4.66858966,4.7095532,AT5G24150,5.040351619,4.750676238,4.68907143,0.264332554,0.110539836,0.204930677
249773_at,3.736258602,3.492346275,3.606903787,3.381146909,3.599936762,3.56456666,AT5G24140,3.614302439,3.494025348,3.582251711,0.544405856,0.520767137,0.819125503
249772_at,5.829332113,6.022149898,5.666707239,5.932206034,5.646855981,5.561269446,AT5G24130,5.925741006,5.799456637,5.604062714,0.521944614,0.296242614,0.092797228
249771_at,4.134506922,4.332657901,4.082530377,4.1094572,4.404638637,4.405551015,AT5G24080,4.233582412,4.095993789,4.405094826,0.302622596,0.001893967,0.225571663
249770_at,3.829755992,3.86429929,3.749212873,3.881650975,3.649072108,3.891178945,AT5G24110,3.847027641,3.815431924,3.770125527,0.689653373,0.773836515,0.59366419
249769_at,5.237457823,5.269891828,5.278324184,4.879925474,4.387803206,4.587091648,AT5G24120,5.253674826,5.079124829,4.487447427,0.474557836,0.117293429,0.016920363
249768_at,4.482896481,4.943851003,4.642660699,4.659887081,4.733763597,4.59499636,AT5G24100,4.713373742,4.65127389,4.664379979,0.812969476,0.868599114,0.857535389
249767_at,6.250584732,6.196468574,6.450535761,6.291065241,7.926641887,7.347223884,AT5G24090,6.223526653,6.370800501,7.636932886,0.222385679,0.051970275,0.039863167
249766_at,3.769349539,4.001779273,3.603075484,3.820982798,3.826206671,3.90594209,AT5G24070,3.885564406,3.712029141,3.866074381,0.38976209,0.315527552,0.888529232
249765_at,4.276722449,3.749580004,3.879819954,4.088851179,4.146529346,3.999089382,AT5G24030,4.013151227,3.984335567,4.072809364,0.928322125,0.560608299,0.847664054
249764_at,6.741717208,6.542878802,6.770280881,6.813520836,6.658308257,6.589221059,AT5G24020,6.642298005,6.791900859,6.623764658,0.279256428,0.054027489,0.876439854
249763_at,7.227907639,7.387225125,7.110432654,7.303770477,6.992820819,6.987623468,AT5G24010,7.307566382,7.207101566,6.990222144,0.506682858,0.154129901,0.057673727
249762_at,5.331947845,5.291648572,5.206017078,5.301616574,5.04348884,5.167548997,AT5G24000,5.311798209,5.253816826,5.105518919,0.379922174,0.198768414,0.087104469
249761_at,3.313133039,3.540268709,3.269866593,3.407151175,3.29637743,3.509410397,AT5G23970,3.426700874,3.338508884,3.402893914,0.574683948,0.661882143,0.89250989
249760_at,2.829476469,2.949163851,2.706995772,3.008917702,2.792939055,3.116240226,AT5G23960,2.88932016,2.857956737,2.954589641,0.864687861,0.704830238,0.741361359
249759_at,9.221734683,9.46185596,7.075789511,9.447943028,7.824015106,7.78472518,AT5G24380,9.341795322,8.26186627,7.804370143,0.460617156,0.736898668,0.006203432
249758_at,8.120505995,8.191386397,7.931080835,7.637308606,7.757350925,7.689021211,AT5G24350,8.155946196,7.784194721,7.723186068,0.133025285,0.724972971,0.012693232
249757_at,3.475861654,3.556926411,3.692955864,3.421829445,3.668202594,3.518358597,AT5G24316,3.516394033,3.557392655,3.593280596,0.799280386,0.838318533,0.46200148
249756_at,4.360656015,4.209516035,4.139854389,4.234069447,3.566017899,3.608597397,AT5G24313,4.285086025,4.186961918,3.587307648,0.385381094,0.007349985,0.01242453
249755_at,3.500321069,3.846457545,3.431810339,3.404877657,3.563850629,3.516438829,AT5G24580,3.673389307,3.418343998,3.540144729,0.279533095,0.046627441,0.5252855
249754_at,5.893533994,5.969587633,6.482440095,6.283368233,8.474477028,8.040872251,AT5G24530,5.931560814,6.382904164,8.25767464,0.051468277,0.015808945,0.008835679
249753_at,10.47673196,10.37466916,10.42611065,10.54442859,10.62995944,10.69993795,AT5G24610,10.42570056,10.48526962,10.6649487,0.525439499,0.120451873,0.06084413
249752_at,8.763428102,9.056648272,10.12411547,9.833185019,9.639600577,9.600924345,AT5G24660,8.910038187,9.978650245,9.620262461,0.035382498,0.134616753,0.040723883
249751_at,9.981080151,10.05587129,9.982160388,10.01072405,10.02091783,10.15260447,AT5G24650,10.01847572,9.996442219,10.08676115,0.637294431,0.312046904,0.462343498
249750_at,6.387810141,5.995134628,5.992368038,5.743194545,5.8598617,5.813103501,AT5G24570,6.191472385,5.867781292,5.836482601,0.298502837,0.828009665,0.214439673
249749_at,7.23807135,7.024845371,7.457299671,7.350789611,7.122937439,7.157238187,---,7.131458361,7.404044641,7.140087813,0.149446629,0.04210988,0.943581955
249748_at,7.068538939,7.042649768,6.931292003,6.907034,7.466092069,7.370649664,AT5G24620,7.055594354,6.919163002,7.418370867,0.016488753,0.009588802,0.018074981
249747_at,7.977338087,8.181956566,7.960424869,8.009679945,8.209611115,8.295053157,AT5G24600,8.079647327,7.985052407,8.252332136,0.463563396,0.032392914,0.259651123
249746_at,9.259219696,9.531303938,8.892563384,9.088890733,9.279711682,9.44160957,AT5G24590,9.395261817,8.990727059,9.360660626,0.137402543,0.100736512,0.847258243
249745_at,4.309620596,4.635287413,4.168241863,4.289567438,4.2436121,4.247884876,AT5G24560,4.472454005,4.228904651,4.245748488,0.296069772,0.807455497,0.298478121
249744_at,2.709714275,2.907228582,2.862181146,2.823576037,2.764176899,2.814876137,AT5G24550,2.808471429,2.842878592,2.789526518,0.764989474,0.236018903,0.869732318
249743_at,3.160055201,3.494411689,3.186080434,3.187698698,3.306290088,3.234296675,AT5G24540,3.327233445,3.186889566,3.270293382,0.489556841,0.146494638,0.77082518
249742_at,9.581913911,9.025343667,9.120697044,9.17391473,8.666922439,9.340210417,AT5G24490,9.303628789,9.147305887,9.003566428,0.632296539,0.711791246,0.563048356
249741_at,5.463128381,5.633988447,4.791196142,5.108173551,6.737294309,6.618380906,AT5G24470,5.548558414,4.949684847,6.677837608,0.079726506,0.009458486,0.008388231
249740_at,7.841421785,7.544097366,8.312456588,8.217842681,8.097297457,7.973374652,AT5G24500,7.692759576,8.265149635,8.035336055,0.066915812,0.098379231,0.167261536
249739_at,8.397820162,8.304339783,8.251874047,8.310169159,8.610222312,8.610238,AT5G24520,8.351079973,8.281021603,8.610230156,0.331308819,0.007748038,0.031023709
249738_at,4.474979784,4.514627198,4.234513439,4.101031243,4.556304903,4.826412907,AT5G24510,4.494803491,4.167772341,4.691358905,0.042458137,0.07374167,0.286545082
249737_at,4.762385901,4.914432853,4.473261118,4.583778062,4.444019585,4.668436494,AT5G24480,4.838409377,4.52851959,4.55622804,0.080966794,0.845240969,0.172794299
249736_at,9.364279263,9.413214048,9.033877425,9.015089881,9.507560135,9.486156716,AT5G24460,9.388746656,9.024483653,9.496858426,0.005136941,0.000907482,0.055945933
249735_at,8.27516632,8.181154,8.277155155,8.265646807,8.278868074,8.150239358,AT5G24450,8.22816016,8.271400981,8.214553716,0.457585734,0.471514104,0.880094846
249734_at,7.507116614,7.268098506,7.423611951,7.434627603,8.023396707,7.701115962,AT5G24360,7.38760756,7.429119777,7.862256335,0.761710218,0.11512672,0.1416555
249733_at,10.2149872,10.36369481,10.195504,10.28916624,10.30285675,10.22748372,AT5G24400,10.28934101,10.24233512,10.26517024,0.646210473,0.740582018,0.799146239
249732_at,4.316034722,4.34033767,4.226620722,4.090213263,4.473500318,4.358789069,AT5G24420,4.328186196,4.158416993,4.416144694,0.133880155,0.101652642,0.272333065
249731_at,5.267987192,5.519468853,5.144184999,5.166638512,5.026149947,5.330851378,AT5G24440,5.393728023,5.155411756,5.178500663,0.199668975,0.893732187,0.389694932
249730_at,9.975075219,9.761708497,9.633414759,9.269720667,9.937486543,9.677186422,AT5G24430,9.868391858,9.451567713,9.807336483,0.186662134,0.252603425,0.751504423
249729_at,5.306812062,5.066684241,5.244619256,4.946471933,4.587233,5.035487306,AT5G24410,5.186748152,5.095545595,4.811360153,0.680716438,0.401778808,0.277849979
249728_at,6.602516069,6.63615428,6.803439427,6.774725998,6.670802518,6.64690595,AT5G24390,6.619335175,6.789082713,6.658854234,0.016550559,0.019957467,0.195503776
249727_at,3.482995532,3.411680307,3.460671021,3.379002501,3.320867785,3.321878877,AT5G35490,3.44733792,3.419836761,3.321373331,0.662355722,0.137427601,0.071642069
249726_at,2.513918251,2.394817215,2.558900179,2.529503968,2.435932765,2.561159261,AT5G35480,2.454367733,2.544202074,2.498546013,0.280629873,0.551385367,0.660017033
249725_at,3.084772187,3.136221848,2.861443006,3.10673414,3.248960936,3.085816594,AT5G35470,3.110497018,2.984088573,3.167388765,0.419304078,0.339392789,0.574393404
249724_at,4.107427751,3.983568993,3.978585917,3.936180083,3.410190597,3.63974438,AT5G35450,4.045498372,3.957383,3.524967489,0.310544607,0.065753774,0.057421171
249723_at,8.571896669,8.640248404,8.412035508,8.426213816,8.582789045,8.636371575,AT5G35430,8.606072537,8.419124662,8.60958031,0.033134571,0.020523756,0.942974928
249722_at,4.868972622,4.782519311,4.59497474,4.730987988,4.674301522,4.879794736,AT5G35430,4.825745967,4.662981364,4.777048129,0.18082675,0.452302717,0.704846941
249721_at,6.019443408,6.072412286,6.144796404,5.876784942,6.050657449,6.2611481,AT5G24655,6.045927847,6.010790673,6.155902775,0.821046454,0.48412473,0.417546961
249720_at,7.751233115,7.74752113,7.884020594,8.093399193,8.370519612,8.375642292,AT5G35700,7.749377123,7.988709894,8.373080952,0.14960434,0.066867921,2.57188E-05
249719_at,10.09375797,10.03652824,10.27924594,10.05555893,10.06708994,9.897460843,AT5G35735,10.06514311,10.16740244,9.982275392,0.469185647,0.317969232,0.452295401
249718_at,5.593161904,5.761465219,5.556606511,5.639060684,5.40224325,5.768467554,AT5G35740,5.677313562,5.597833598,5.585355402,0.485665284,0.953042737,0.692925425
249717_at,8.970466076,9.053015101,8.703227027,8.812516098,8.978265696,8.803379584,AT5G35730,9.011740589,8.757871563,8.89082264,0.065676881,0.326262912,0.337581539
249716_at,3.757121474,3.915221812,3.810628369,4.018215891,3.847728858,3.913483056,AT5G35770,3.836171643,3.91442213,3.880605957,0.60956315,0.785490262,0.65547625
249715_at,4.359721404,4.502533103,4.350259265,4.338777198,4.286761833,4.646254911,AT5G35760,4.431127254,4.344518232,4.466508372,0.350192046,0.567522728,0.871715771
249714_at,4.333832981,4.498888515,4.306141864,4.188747461,4.367992959,4.257648081,AT5G35710,4.416360748,4.247444663,4.31282052,0.237265309,0.502275992,0.4064512
249713_at,3.93810638,3.89823825,3.61070673,3.724518771,4.077448288,3.86351223,AT5G35690,3.918172315,3.667612751,3.970480259,0.053321497,0.129639452,0.678159335
249712_at,10.31349403,10.26081121,10.19098993,10.28388542,10.49772912,10.53352732,AT5G35620,10.28715262,10.23743768,10.51562822,0.450121235,0.030556787,0.018881092
249711_at,11.16575138,11.18359133,10.99170399,11.06985287,11.42108951,11.36078225,AT5G35680,11.17467136,11.03077843,11.39093588,0.069582972,0.018267261,0.020494081
249710_at,8.778009642,8.204756211,8.895747254,8.600929204,9.128479422,8.290279082,AT5G35630,8.491382927,8.748338229,8.709379252,0.508928046,0.938110947,0.709498816
249709_at,3.846366481,3.886078411,3.67164313,3.621503192,3.837852759,3.710688964,AT5G35670,3.866222446,3.646573161,3.774270862,0.020547866,0.202652479,0.301488808
249708_at,6.438941203,6.752756507,6.525635036,6.449503324,6.432269116,6.714686726,AT5G35660,6.595848855,6.48756918,6.573477921,0.57152658,0.616410727,0.925272434
249707_at,4.008536731,4.023645271,3.914831247,4.14675632,3.940687918,4.020388201,AT5G35640,4.016091001,4.030793784,3.98053806,0.910892105,0.721643598,0.473171987
249706_at,2.939673351,3.164560033,3.040695427,3.065756266,3.006736436,3.053337282,AT5G35600,3.052116692,3.053225847,3.030036859,0.993068091,0.473191311,0.865277552
249705_at,5.481539737,5.842462795,5.965134695,6.095922917,7.405454086,6.6101262,AT5G35580,5.662001266,6.030528806,7.007790143,0.194844152,0.136169541,0.091129892
249704_at,3.957662844,3.921967915,3.79771724,3.819918545,3.935591294,4.051916267,AT5G35550,3.93981538,3.808817893,3.993753781,0.024789642,0.089035304,0.46884271
249703_at,8.109941568,8.05640733,7.919183139,7.711591388,7.654445851,7.728491121,AT5G35560,8.083174449,7.815387264,7.691468486,0.12976309,0.377633376,0.013331568
249702_at,5.878064679,5.585718588,5.818594759,5.495017049,5.897279921,5.523460295,AT5G35570,5.731891634,5.656805904,5.710370108,0.763410923,0.848552638,0.935996252
249701_at,9.018022846,8.864940375,8.86571449,8.651783304,8.557535106,8.366174494,AT5G35460,8.941481611,8.758748897,8.4618548,0.299208964,0.174461921,0.059498214
249700_at,12.33924185,12.38243393,12.29486143,12.48502103,12.47597893,12.56995981,AT5G35530,12.36083789,12.38994123,12.52296937,0.793484854,0.33645838,0.088452455
249699_at,3.253177644,3.306290088,3.109150151,2.923933238,3.138099346,3.258440389,AT5G35540,3.279733866,3.016541695,3.198269868,0.11193752,0.241605214,0.341140566
249698_at,5.473799391,5.777488607,5.453563353,5.80279841,5.690978151,5.801677378,---,5.625643999,5.628180882,5.746327765,0.992248238,0.585049353,0.533079017
249697_at,2.72146509,2.653101668,2.902257893,2.612433807,2.584996474,2.608485587,AT5G35510,2.687283379,2.75734585,2.596741031,0.684276829,0.384419863,0.129181669
249696_at,3.030527427,3.363229709,3.117447799,3.273532964,3.293069439,3.326345172,AT5G35820,3.196878568,3.195490382,3.309707306,0.994658,0.288646681,0.569310051
249695_at,2.97288879,3.069053601,3.107230502,3.107047007,2.958646634,3.129509405,AT5G35800,3.020971196,3.107138755,3.04407802,0.214992717,0.537289214,0.835599212
249694_at,6.608489395,6.352041681,6.379495774,6.394154788,5.727160761,5.948449239,AT5G35790,6.480265538,6.386825281,5.837805,0.542537583,0.03845505,0.062997145
249693_at,5.409352666,5.140583855,5.30568095,4.865401901,3.78991602,3.852346504,AT5G35750,5.274968261,5.085541426,3.821131262,0.539111118,0.029557745,0.00888526
249692_s_at,5.815873349,5.986182606,5.926847981,6.250621204,6.055387926,6.147427182,AT5G36670 /// AT5G36740,5.901027978,6.088734593,6.101407554,0.412702186,0.946830474,0.174281703
249691_at,7.545540608,7.445075127,7.348785774,7.492195187,7.020239041,7.236558534,AT5G36170,7.495307868,7.420490481,7.128398788,0.482816559,0.153260473,0.091391569
249690_at,9.095125398,9.154509155,9.052136998,9.130121439,9.062934137,9.125354982,AT5G36210,9.124817277,9.091129219,9.09414456,0.562857086,0.957348362,0.550300393
249689_at,2.839013684,2.754856195,2.668392071,2.700212329,2.974762188,3.001120467,AT5G36190,2.79693494,2.6843022,2.987941328,0.129298209,0.004597568,0.049378942
249688_at,8.825105927,8.598263856,8.720039357,8.661415145,8.815458352,8.784176577,AT5G36160,8.711684892,8.690727251,8.799817465,0.874499036,0.08156653,0.52193057
249687_at,3.536953262,3.740207683,3.457246744,3.791573227,3.422849873,3.667043852,AT5G36150,3.638580473,3.624409986,3.544946863,0.948848034,0.73804181,0.615294225
249686_at,3.228803789,2.94129879,3.09805731,3.100963536,2.990273167,3.220493846,AT5G36140,3.08505129,3.099510423,3.105383507,0.929059521,0.963948791,0.922168873
249685_at,3.54780321,3.601673977,3.147471973,3.364751115,3.315162095,3.336545174,AT5G36120,3.574738594,3.256111544,3.325853635,0.104426509,0.588308888,0.013288216
249684_s_at,3.154156112,3.407300742,3.174909714,3.026228871,3.095047332,3.281122149,AT5G36110 /// AT5G36130,3.280728427,3.100569293,3.188084741,0.344556903,0.538905923,0.615105195
249683_x_at,2.893745987,3.00053825,3.311639502,2.781270935,2.964008385,2.912195847,AT5G36090,2.947142119,3.046455219,2.938102116,0.748723995,0.723646633,0.892912949
249682_at,2.625359975,2.612196313,2.568994307,2.670412,2.788089375,2.790631462,AT5G36080,2.618778144,2.619703154,2.789360419,0.987209601,0.078950148,0.001540716
249681_s_at,3.065817955,2.929292892,2.808402941,2.981232226,2.865240616,2.91700728,AT1G35080 /// AT5G36070,2.997555424,2.894817584,2.891123948,0.449343246,0.971059019,0.282228656
249680_s_at,3.333644931,3.418221995,3.333644931,3.576621973,3.500605707,3.490357637,AT3G61730 /// AT5G36000,3.375933463,3.455133452,3.495481672,0.600835101,0.771571032,0.106976566
249679_at,8.769744708,8.668226031,8.620152345,8.525219041,8.716400403,8.463279562,AT5G35980,8.71898537,8.572685693,8.589839983,0.169913809,0.910620204,0.443559173
249678_at,8.070597374,8.139505464,7.702529174,7.675366426,7.81698042,7.543686174,AT5G35980,8.105051419,7.6889478,7.680333297,0.007828537,0.955684737,0.094712939
249677_at,6.376792312,6.466448654,6.574633448,6.361877249,6.541928788,6.268973896,AT5G35970,6.421620483,6.468255349,6.405451342,0.725327952,0.751413301,0.920660115
249676_at,5.622867949,5.64079992,5.601913375,6.050408425,5.31433074,5.454035769,AT5G35960,5.631833935,5.8261609,5.384183255,0.477830064,0.200591062,0.072218052
249675_at,3.928235184,3.742307276,3.606335834,3.616431142,3.71731631,3.452582961,AT5G35940,3.83527123,3.611383488,3.584949636,0.138008362,0.860276315,0.261801342
249674_at,6.873356306,6.776497775,6.789031134,7.012041607,6.692109902,6.924324203,AT5G35930,6.824927041,6.900536371,6.808217053,0.597426105,0.624206906,0.906488556
249673_at,3.665195464,3.869669051,3.432030164,3.410612718,3.434975086,3.525288613,AT5G35920,3.767432258,3.421321441,3.48013185,0.078026549,0.332659387,0.123841867
249672_at,8.906353931,9.136624039,8.955323604,9.028615493,9.068755172,9.087886866,AT5G35910,9.021488985,8.991969549,9.078321019,0.829766269,0.1502024,0.671469465
249671_at,3.429314659,3.403837285,3.509477995,3.455634471,3.660113019,3.608524696,AT5G35900,3.416575972,3.482556233,3.634318858,0.157107541,0.055389278,0.017011629
249670_at,5.47682356,5.363355855,5.486736882,6.066317379,5.88482338,6.10669167,AT5G35890,5.420089708,5.776527131,5.995757525,0.350795524,0.553085427,0.043793494
249669_at,3.536581559,3.676691588,3.526639942,3.345281582,3.278828416,3.467615435,AT5G35880,3.606636574,3.435960762,3.373221926,0.274809513,0.679007995,0.185466931
249668_at,2.914828362,2.936225624,2.798060201,2.807197259,2.814404897,2.90947751,AT5G35870,2.925526993,2.80262873,2.861941204,0.008841379,0.340121184,0.321844642
249667_at,2.560185904,2.686288319,2.438594432,2.575668738,2.59622213,2.491322563,---,2.623237112,2.507131585,2.543772347,0.338707339,0.712470545,0.434804713
249666_at,7.236409354,7.009271656,7.479414377,7.168902124,7.133756497,6.933370834,AT5G35840,7.122840505,7.324158251,7.033563666,0.405138677,0.256427323,0.615255111
249665_at,3.39763639,3.654650812,3.457246744,3.477300084,3.358299111,3.423354895,AT5G35830,3.526143601,3.467273414,3.390827003,0.69267908,0.153788791,0.414728676
249664_at,3.234124896,3.186080434,3.289743092,3.249630732,3.142952216,3.142952216,AT5G36722 /// AT5G36810,3.210102665,3.269686912,3.142952216,0.197216779,0.02414091,0.10769475
249663_s_at,2.77526802,2.71614552,2.67416904,2.694247879,2.662779334,2.817586981,AT5G36660 /// AT5G36737,2.74570677,2.68420846,2.740183158,0.187666336,0.547729234,0.952913218
249662_s_at,4.721183714,4.689716768,4.525183409,4.242587806,4.573941436,4.379340997,AT5G36680 /// AT5G36770,4.705450241,4.383885608,4.476641217,0.152099299,0.642899912,0.145993098
249661_x_at,3.369011561,3.348337876,3.447606523,3.36066969,3.172857529,3.100101442,AT5G36650,3.358674719,3.404138107,3.136479486,0.415965019,0.042038935,0.027767894
249660_at,3.188328253,2.75329439,2.887230105,2.789908504,2.713628568,2.903238256,AT5G36720 /// AT5G36805,2.970811322,2.838569305,2.808433412,0.613140399,0.803914437,0.5644211
249659_s_at,8.127513441,8.649939111,8.744597198,9.223871579,9.480936827,8.807201856,AT5G36710 /// AT5G36800,8.388726276,8.984234389,9.144069342,0.23498375,0.736289962,0.218410858
249658_s_at,4.315159127,4.456343711,4.511592626,4.361625774,4.246778506,4.495861386,AT5G36700 /// AT5G36790,4.385751419,4.4366092,4.371319946,0.670324711,0.697322233,0.928897742
249657_at,3.949240796,4.324151606,3.799649393,4.026888596,3.893684827,4.164540087,AT5G37140,4.136696201,3.913268995,4.029112457,0.415299521,0.579569765,0.68751867
249656_at,6.1895496,6.078180161,6.04454231,6.129866548,5.993021969,6.027510679,AT5G37130,6.133864881,6.087204429,6.010266324,0.574385103,0.23648767,0.168076186
249655_at,2.529770373,2.65224963,2.448232173,2.606258544,2.586286203,2.560403825,AT5G37110,2.591010002,2.527245359,2.573345014,0.588851994,0.622922238,0.804296365
249654_at,2.732306526,2.738705593,2.750026939,2.69884809,2.776484618,2.838663484,AT5G37090,2.73550606,2.724437515,2.807574051,0.709588422,0.174980481,0.147549577
249653_at,2.822451744,2.783487794,2.952367188,2.808743594,3.013200775,2.951829664,AT5G37080,2.802969769,2.880555391,2.98251522,0.406557623,0.321666473,0.038624166
249652_at,9.440546353,9.315110371,9.574102648,9.427152414,9.924543392,9.743569562,AT5G37070,9.377828362,9.500627531,9.834056477,0.331505716,0.103568409,0.053596849
249651_at,7.231081716,7.300955064,7.025508806,7.118937134,6.733242434,6.945858949,AT5G37020,7.26601839,7.07222297,6.839550692,0.079896235,0.182995796,0.062467701
249650_at,7.073308256,7.103321924,7.242034881,7.035556763,6.996965951,6.919738644,AT5G37055,7.08831509,7.138795822,6.958352298,0.676267993,0.243265386,0.088351072
249649_at,2.73468126,2.858134271,2.559581507,2.646552102,2.641743355,2.639999234,AT5G37060,2.796407766,2.603066805,2.640871295,0.124634039,0.476382193,0.127979007
249648_at,4.394923529,4.600604484,4.381133983,4.284803633,4.502688581,4.796121855,AT5G37050,4.497764007,4.332968808,4.649405218,0.283834487,0.176971294,0.486474903
249647_at,5.525964395,5.994609276,5.373174853,5.558074145,5.606497525,5.724827805,AT5G37040,5.760286836,5.465624499,5.665662665,0.362635242,0.209959416,0.733181663
249646_at,3.292424871,3.434494337,3.195338009,3.291384492,3.198068996,3.300258744,AT5G37030,3.363459604,3.243361251,3.24916387,0.296308778,0.941585537,0.321501853
249645_at,5.33645436,5.660500586,5.284426954,5.337136267,5.151810268,5.231505504,AT5G36910,5.498477473,5.310781611,5.191657886,0.371272291,0.130165387,0.207311288
249644_at,7.362589757,8.102458139,8.021851559,8.257150221,8.489624644,8.328479989,AT5G37010,7.732523948,8.13950089,8.409052317,0.404469343,0.199281753,0.21586737
249643_at,3.106990092,3.235858951,3.169051351,3.113210213,3.21727527,3.106990092,AT5G36990,3.171424522,3.141130782,3.162132681,0.708233734,0.766380162,0.922759091
249642_at,7.57079675,7.662339228,7.557074116,7.517829615,5.838352591,6.455521478,AT5G36960,7.616567989,7.537451866,6.146937035,0.253070818,0.046058642,0.04222566
249641_at,7.342453501,7.459754962,7.339795822,7.459620205,7.455692731,7.582203116,AT5G36950,7.401104232,7.399708014,7.518947924,0.988225305,0.304573238,0.305230081
249640_at,6.842686452,6.662586859,6.617921276,6.731617306,6.295663812,6.28604232,AT5G36940,6.752636656,6.674769291,6.290853066,0.540720618,0.021377369,0.036083764
249639_at,4.708922219,4.320178947,5.116953686,4.82391531,4.780805824,4.63240696,AT5G36930,4.514550583,4.970434498,4.706606392,0.20195375,0.249421796,0.453400517
249638_at,10.03406635,9.999906103,9.983074522,9.898590115,10.29257027,10.05865173,AT5G36880,10.01698623,9.940832319,10.175611,0.236614594,0.199638288,0.311654479
249637_at,4.539586053,5.033954306,4.665248147,4.458287137,4.563690524,4.835400028,AT5G36900,4.78677018,4.561767642,4.699545276,0.489477105,0.504487182,0.786378437
249636_at,7.423523059,7.601394855,7.725637944,8.004773351,8.487986885,8.37940772,AT5G36890,7.512458957,7.865205648,8.433697303,0.166732179,0.062914797,0.012552388
249635_at,6.273172614,6.411991524,6.123571912,6.348823445,6.204145203,6.347637397,AT5G36870,6.342582069,6.236197679,6.2758913,0.505707816,0.79430793,0.57286357
249634_at,2.92840091,3.261167335,2.917590943,2.910576432,3.127080051,3.282428476,AT5G36840,3.094784123,2.914083688,3.204754264,0.391011171,0.064688596,0.610041692
249633_at,5.605337622,5.98453983,5.361573232,5.725729787,5.606535879,5.667074273,AT5G37180,5.794938726,5.54365151,5.636805076,0.439987965,0.663893916,0.496746452
249632_at,5.024432932,5.234424396,5.015271636,5.204839845,4.996473432,5.180503254,AT5G37170,5.129428664,5.110055741,5.088488343,0.903606046,0.885316612,0.796961087
249631_at,4.45393121,4.504391295,4.141203439,4.634706517,4.340694542,4.604674592,AT5G37160,4.479161253,4.387954978,4.472684567,0.748356351,0.790643973,0.965939434
249630_s_at,5.673170183,5.700533589,5.699373661,5.763816865,5.706210928,5.774686316,AT5G37150 /// AT5G52090,5.686851886,5.731595263,5.740448622,0.32948017,0.868011425,0.283234664
249629_at,5.832586398,6.03977783,5.851933057,5.849391189,5.661382111,6.00815419,AT5G37590,5.936182114,5.850662123,5.834768151,0.495902697,0.935318322,0.665419551
249628_at,6.450496458,6.405794689,6.576726595,6.436130326,6.757654815,6.865386408,AT5G37590,6.428145574,6.506428461,6.811520612,0.39979164,0.074917181,0.022366911
249627_at,10.20040171,10.18927043,9.992139338,10.0461373,10.16548784,10.10490989,AT5G37510,10.19483607,10.01913832,10.13519887,0.023743819,0.103580013,0.192423104
249626_at,4.060024327,4.433442285,3.663591795,3.966295505,3.67164313,3.761941053,AT5G37540,4.246733306,3.81494365,3.716792092,0.214249081,0.597703544,0.110108869
249625_at,7.636175979,7.493820089,7.874593941,7.970606692,8.412214448,8.264158272,AT5G37480,7.564998034,7.922600317,8.33818636,0.053091066,0.042238532,0.017188002
249624_at,5.646691088,5.67734452,5.580110893,5.735922682,5.647190514,5.753383091,AT5G37570,5.662017804,5.658016788,5.700286803,0.964390689,0.697792442,0.560235798
249623_at,2.996646984,2.965359678,2.960493544,2.898788768,2.805563347,3.099210689,AT5G37560,2.981003331,2.929641156,2.952387018,0.275889232,0.893407323,0.864227725
249622_at,3.507485759,3.551787854,3.360330684,3.442450178,3.605245812,3.695334702,AT5G37550,3.529636807,3.401390431,3.650290257,0.110777285,0.055059366,0.138114814
249621_at,6.75825964,6.985919052,6.56019348,6.900904319,6.616339984,7.032219004,AT5G37530,6.872089346,6.7305489,6.824279494,0.561080689,0.760611572,0.858818563
249620_at,4.056366262,4.17012199,3.63598503,3.924256416,3.846608737,3.910626168,AT5G37520,4.113244126,3.780120723,3.878617453,0.164554583,0.573366977,0.069417715
249619_at,4.088330588,4.154772152,3.977055222,4.037176227,3.908603713,3.935468892,AT5G37500,4.12155137,4.007115725,3.922036303,0.125145162,0.12278275,0.030776216
249618_at,4.351948577,4.394185804,4.479959196,4.478071702,4.565429975,4.387579223,AT5G37490,4.373067191,4.479015449,4.476504599,0.037581644,0.980039608,0.375188538
249617_at,3.361177543,3.422276337,3.237183185,3.295911241,3.391456447,3.382949302,AT5G37450,3.39172694,3.266547213,3.387202875,0.098024536,0.055486803,0.896838312
249616_s_at,6.700917783,6.54694263,6.6605721,6.698691162,6.876265547,6.855160543,AT5G37440 /// AT5G37750,6.623930207,6.679631631,6.865713045,0.555218383,0.013431421,0.089624429
249615_x_at,5.033797882,5.068731018,5.035022255,5.052050439,4.934406866,5.157862925,AT5G37420,5.05126445,5.043536347,5.046134896,0.729273952,0.983603997,0.967942025
