Affymetrix-ID	FC_front.CEL	FC_rear.CEL	FS_front.CEL	FS_rear.CEL	GS_front.CEL	GS_rear.CEL	Ensembl-ID
246866_at	3.246017883	3.486572626	3.311639502	3.175591884	3.298259374	3.308998823	AT5G25960
246865_s_at	8.934680619	8.957219397	8.843599053	8.961816109	9.039704036	9.155158089	AT5G25780 /// AT5G27640
246864_at	9.858331108	9.672672639	9.824941836	9.635851304	9.030419744	9.098575652	AT5G25900
246863_at	10.21509455	10.1299142	10.45805144	10.11884985	10.41764356	10.48110626	AT5G25940
246862_at	9.618890316	9.5494727	9.715526905	9.722344838	9.544341311	9.734757633	AT5G25760
246861_at	4.851484455	4.569403489	5.249882571	4.357901185	4.188694882	4.403269661	AT5G25890
246860_at	3.145475336	3.414278274	3.39665398	3.151160963	3.431812021	3.408984411	AT5G25840
246859_at	3.268420183	3.518527088	3.127080051	3.40493947	3.174203526	3.223898611	AT5G25950
246858_at	6.818775278	5.622880278	7.355184253	6.919044925	8.451434854	7.501094924	AT5G25930
246857_at	4.158627615	4.339221328	4.180773463	4.223621364	5.24542641	4.531089165	AT5G25920
246856_at	8.874411723	9.056392679	8.758225528	8.733315447	8.777833079	8.857736885	AT5G26210
246855_at	8.06563802	6.926260582	8.844187372	8.156213242	8.554244838	7.140270802	AT5G26280
246854_at	8.767597638	8.910458299	8.525525935	8.459950641	8.256649954	8.472312184	AT5G26200
246853_at	4.185983068	4.379108136	4.267252226	4.388853741	4.133274907	4.395845083	AT5G26890
246852_at	10.22070247	10.07963095	9.952967233	9.990035065	9.721303357	10.02664808	AT5G26880
246851_at	2.785369264	2.68209686	2.738488605	2.496664112	2.862181146	2.766868967	AT5G26880
246850_at	8.868564334	9.211624786	8.867534742	8.97322012	9.338082726	9.263552191	AT5G26860
246849_at	7.806432147	8.008840002	8.008269704	8.215001288	7.987035471	7.951569835	AT5G26850
246848_at	4.647704065	4.534033349	4.418988577	4.44006594	4.589414678	4.799438065	AT5G26840
246847_at	6.382380931	6.304414776	6.715711872	6.564756538	5.705876004	5.857820951	AT5G26820
246846_at	9.260032659	9.344455705	9.103250898	9.053718058	9.28726061	9.125000386	AT5G26760
246845_at	11.9576215	12.05495857	11.76517452	11.76774789	11.78031833	11.79286379	AT5G26710
246844_at	5.486868781	5.128983899	5.499441391	5.036173884	4.938373046	5.139687803	AT5G26660
246843_at	9.347395865	9.396226135	9.304674797	9.388052788	9.377952163	9.427957259	AT5G26740
246842_at	6.825767476	6.86133248	6.357294742	6.250372324	6.700152256	6.659160171	AT5G26731
246841_at	3.529583288	3.459348432	3.474546399	3.57995431	3.593485128	3.630471004	AT5G26700
246840_at	8.182132394	8.125328254	8.495700755	8.332961297	8.341931808	8.324889356	AT5G26610
246839_at	6.979110716	7.085697458	7.384531586	7.428267778	6.973678668	7.038724332	AT5G26720
246838_at	7.078948374	7.179288825	7.126103998	7.320187109	7.205116928	7.517241465	AT5G26680
246837_at	7.813735309	7.957248821	8.339723554	8.338019755	7.202296657	7.788603583	---
246836_s_at	3.19572693	3.37518293	3.163239881	3.210815751	3.25860876	3.318775113	AT5G26650 /// AT5G27960
246835_at	4.592653845	4.637229717	4.514572413	4.620973778	4.620720707	4.802591129	AT5G26640
246834_at	3.665904346	3.722019535	3.600415238	3.648299621	3.595520411	3.808493051	AT5G26630
246833_at	3.41255323	3.494050153	3.528152112	3.397707664	3.265266138	3.545829361	AT5G26620
246832_at	9.356317732	9.203849887	8.961937968	9.020332413	9.014605889	8.943036454	AT5G26600
246831_at	8.225036656	8.173923995	7.991131069	7.925224428	9.851878271	9.701364466	AT5G26340
246830_at	10.49488072	10.75661568	10.36936533	10.49055182	10.46100578	10.74882829	AT5G26360
246829_at	9.201376007	9.084118674	9.095841595	9.028502452	8.635272134	8.681436681	AT5G26570
246828_at	5.482797082	5.53019974	5.449445541	5.563610686	5.6370434	5.556106245	AT5G26350
246827_at	5.049649803	4.999750565	4.748515066	4.516492274	4.459805808	4.223030495	AT5G26330
246826_at	4.281161632	4.418614271	4.569185033	4.587930422	4.253330313	4.373848558	AT5G26310
246825_at	3.849165136	3.886078411	3.877170051	3.682791236	3.816781577	3.883642259	AT5G26260
246824_at	8.362411899	8.360158869	8.1993784	8.373228119	8.423393608	8.567499961	AT5G26990
246823_at	3.35325134	3.394067041	3.391236528	3.396809478	3.183602448	3.432473393	AT5G26970
246822_at	6.851802496	6.872003053	6.870193469	6.968350177	6.669689772	6.830865132	AT5G26960
246821_at	5.98509246	5.618546363	5.863529942	5.663552194	7.4223743	6.766762569	AT5G26920
246820_at	6.625924111	6.616469707	6.832211825	6.739890773	6.692473411	6.49743659	AT5G26910
246819_at	2.455459384	2.618130594	2.463161115	2.440821003	2.513537541	2.492872679	AT5G26900
246818_at	6.560765165	6.354036494	6.592558343	6.429509313	6.12085507	6.254252333	AT5G27270
246817_at	4.864047871	4.933911973	4.769755933	4.679741013	4.967872202	4.974304261	AT5G27240
246816_at	5.236596503	5.487234891	5.159251519	5.039755994	4.897818831	5.182341041	AT5G27230
246815_at	6.20582837	6.277393338	6.211419484	5.997032193	5.665948889	5.61618201	AT5G27220
246814_at	4.560898329	4.732148515	4.343879876	4.29802536	4.445074676	4.575453157	AT5G27200
246813_at	2.401903152	2.386282181	2.530137158	2.415579182	2.457934558	2.489547911	AT5G27190
246812_at	2.550920352	2.688543682	2.77988094	2.541350667	2.515770575	2.689457896	AT1G43205 /// AT4G07523 /// AT5G27180
246811_at	3.533335445	3.555329215	3.145403719	3.451883996	3.43004548	3.376119178	AT5G27170
246810_at	3.069267983	2.951729369	2.98574335	3.056476005	2.916046357	2.956834187	AT5G27160
246809_s_at	9.147724785	9.193013674	8.85609809	9.038569805	8.969216215	9.102776537	AT5G27120 /// AT5G27140
246808_at	7.471767336	7.43873807	7.180326654	7.272345183	7.448606649	7.449709476	AT5G27110
246807_at	5.547813114	5.600656495	5.697398476	5.796069389	5.772155958	5.631255858	AT5G27100
246806_at	2.961689309	3.233462276	3.156158465	3.176211668	3.250893323	3.113096648	AT5G27080
246805_at	5.301249	5.511685383	5.394621639	5.349487088	5.367216928	5.26327148	AT5G27050
246804_at	3.6936005	3.99465004	3.573330314	3.338084706	3.617054471	3.585385579	---
246803_at	4.209131071	4.045493647	4.177495907	4.111538619	3.74550334	3.790138469	AT5G26980
246802_at	5.749265138	6.03954566	6.031368317	6.281643287	6.895048497	6.636507274	AT5G27000
246801_at	10.08872805	10.1720302	10.08357377	10.20864035	10.36950468	10.29080441	AT5G26830
246800_at	9.204302403	9.093936625	8.952335219	9.099584799	8.869092883	8.698426277	AT5G26780
246799_at	7.41473734	7.263051228	7.497048503	7.579056203	7.621825197	7.243966053	AT5G26940
246798_at	3.258328961	3.463344485	3.259703925	3.508244035	3.498660706	3.589844006	AT5G26930
246797_at	7.966506723	8.096986633	8.620733409	8.759567379	7.484273303	7.878966396	AT5G26790
246796_at	6.744777758	6.661829588	6.905478837	6.604901032	6.425556847	6.322011453	AT5G26770
246795_at	5.085175857	4.952548642	5.007141332	5.01234753	5.034465929	5.06022786	AT5G27020
246794_s_at	4.333832981	4.470149188	4.564117865	4.497035751	4.577508225	4.634062529	AT5G06350 /// AT5G27010
246793_at	7.502491951	7.451264748	7.639088209	7.800240048	7.69214904	7.706979804	AT5G27210
246792_at	4.683329154	4.724761738	4.577665184	4.867427521	4.587893279	4.76267958	AT5G27290
246791_at	7.671148932	7.608725467	7.686365462	7.627469328	8.004502825	7.87102905	AT5G27280
246790_at	6.680793527	6.747030789	6.73537006	6.547145898	6.224500855	6.641563992	AT5G27610
246789_at	8.204545687	8.221922699	8.370654844	8.183574829	8.894904315	8.841847776	AT5G27600
246788_at	2.724291781	2.73165932	2.818284196	2.852955638	2.683758798	2.810552065	AT5G27580
246787_s_at	2.633627674	2.659211663	2.434770685	2.49618414	2.539848873	2.600465737	AT5G27570 /// AT5G27945
246786_at	4.421680243	4.450217599	4.658808419	4.590135015	4.421680243	4.546755396	AT5G27410
246785_at	9.995725747	9.882944647	10.01911318	9.868566444	9.894530284	9.716587796	AT5G27380
246784_at	7.768273566	7.862230458	7.938682449	7.942362887	8.334725354	8.38277735	AT5G27430
246783_at	4.385422228	4.580411138	4.122408692	4.664227776	4.518842547	4.585202586	AT5G27360
246782_at	6.668508379	6.542878802	6.297950256	6.084421028	5.981014698	5.980650435	AT5G27320
246781_at	8.421651486	8.446216843	8.683629961	8.628361095	9.006031665	8.540429428	AT5G27350
246780_at	10.64738621	10.71572889	10.61416237	10.65498976	10.84248097	10.90414982	AT5G27470
246779_at	8.793755769	8.721809774	8.709090944	8.67393279	9.132884412	9.020992295	AT5G27520
246778_at	7.528683388	7.753359354	7.916896707	7.85641581	7.7824671	7.885229279	AT5G27450
246777_at	4.935681358	4.594699018	5.484037041	5.227082503	7.806099812	7.223003803	AT5G27420
246776_at	6.484351491	6.80433433	6.74163752	7.267512181	6.93355835	6.935139938	AT5G27550
246775_at	9.232317172	9.436720055	9.145220985	9.204491469	9.489025266	9.420035818	AT5G27540
246774_at	5.269840595	5.497176139	5.373475174	5.04348884	5.036079511	5.323124365	AT5G27530
246773_at	4.393570776	4.643836883	4.340452045	4.471715245	4.031209575	3.993197035	AT5G27510
246772_at	7.480699686	7.766374817	7.539211361	7.81757487	7.93509468	8.051857401	AT5G27490
246771_at	2.927206616	2.988910834	2.915605417	2.937453451	2.891847026	2.989996613	AT5G27480
246770_at	8.10237154	7.837851138	8.053071369	8.046103161	8.114777027	8.07489892	AT5G27460
246769_at	4.670347693	4.933886175	4.768170273	4.958091364	4.666008172	5.042757269	AT5G27440
246768_at	8.053798645	8.028680237	8.086995587	8.163426129	7.586840947	8.164705703	AT5G27400 /// AT5G27410
246767_at	8.305913836	8.443769232	8.291323267	8.521270879	8.612587782	8.705272836	AT5G27395
246766_at	4.769583152	4.864402245	4.783424327	4.62243296	4.887447617	4.470748375	AT5G27340
246765_at	6.710930589	7.181064876	6.94718559	7.259913428	7.120051478	7.306523404	AT5G27330
246764_s_at	3.10870706	3.118703669	3.134709442	2.998051686	2.858702035	2.949363626	AT2G13640 /// AT2G27780 /// AT5G27310
246763_at	8.413226187	8.445453941	8.028035545	7.92481355	7.741231718	7.771553767	AT5G27150
246762_at	7.01564188	7.123795259	6.97754389	7.088364155	6.756899721	7.108769515	AT5G27620
246761_at	4.08324828	4.072629539	3.835139135	3.897181599	3.980624821	4.098345362	AT5G27980
246760_at	6.963552449	6.825615007	7.013860337	7.057072855	6.907446165	7.079363496	AT5G27970
246759_at	6.451594731	5.937475877	6.306805801	6.281485761	6.287100666	6.067182481	AT5G27950
246758_at	12.13623091	12.27031798	12.03302752	12.09172961	12.08588572	12.19729613	AT5G27850
246757_at	7.700255484	7.908393639	7.94444569	8.377095283	8.141185631	8.33550178	AT5G27940
246756_at	4.729473138	5.311183381	4.698376034	4.733695081	4.601818788	4.735371118	AT5G27930
246755_at	8.070457538	7.834513841	8.20810479	7.972540117	9.507312555	8.753438604	AT5G27920
246754_at	4.744842688	5.205538392	4.847652738	4.915147737	4.825222466	5.132571895	AT5G27910
246753_at	3.245834284	3.479400145	3.435715573	3.367388883	3.578659714	3.564003315	---
246752_at	4.260095218	4.617080624	4.314624746	4.277534963	3.98284857	4.248657073	AT5G27890
246751_at	3.375999772	3.556926411	3.179779145	3.215552848	3.228275575	3.41757582	AT5G27870
246750_at	6.185809399	5.971703506	6.473124541	6.44774291	6.633963906	6.626399632	---
246749_at	8.217212541	8.201697372	8.708296399	8.804985	8.178619834	8.523207739	AT5G27830
246748_at	5.865886958	5.747652013	5.696137552	5.603142401	5.434098423	5.630009059	AT5G27730
246747_at	12.29434781	12.34185886	12.24588425	12.35821899	12.34492898	12.41444506	AT5G27700
246746_at	8.402707923	8.649905563	8.730204878	8.900899682	8.944985827	9.292410314	AT5G27820
246745_at	11.04361654	11.06069578	11.08842619	11.19101757	11.17443044	11.23488661	AT5G27770
246744_at	10.82407058	11.15309434	11.119372	11.18588875	11.65970898	11.81541459	AT5G27760
246743_at	8.747480446	9.067530865	8.02304909	8.236285829	8.327944347	8.625336401	AT5G27750
246742_at	8.245817055	8.170694201	7.976185619	8.003939442	8.315496956	8.138647777	AT5G27840
246741_at	9.732737073	9.768548345	9.862924561	9.862705659	9.951548917	10.04936008	AT5G27720
246740_at	2.701998399	2.4420439	2.61383684	2.525100507	2.688115836	2.674292643	AT5G27810
246739_at	3.133689837	3.148111917	3.004468504	3.02900072	3.096800665	3.062546138	AT5G27800
246738_at	8.278075897	8.459747781	8.085458553	8.435238446	8.237907867	8.653083776	AT5G27740
246737_at	6.650909729	6.594540225	6.763200746	6.829371496	6.483473307	6.521842582	AT5G27710
246736_at	7.159406373	7.431345293	7.495661346	7.462304673	7.17632386	7.397925575	AT5G27560
246735_at	9.06238503	9.06273728	9.13663505	9.38783341	9.054737349	9.29740019	AT5G27670
246734_at	4.296498356	4.289764531	4.296129284	4.451531388	4.325432547	4.206943787	AT5G27680
246733_at	7.219520887	7.472497545	7.321461221	7.480626315	7.347106723	7.517305691	AT5G27660
246732_at	7.269580037	7.251504086	7.247350617	7.305211298	6.970792208	6.877841279	AT5G27650
246731_at	4.228785946	4.296827328	4.286870662	4.380056245	4.240083501	4.654987146	AT5G27630
246730_at	11.22820156	11.30582471	11.15215513	11.26277712	11.21206292	11.36717437	AT5G28060
246729_at	2.887397915	2.858134271	2.71325982	2.861477049	2.995346206	2.796421315	AT5G28070
246728_at	8.29070199	8.205924998	8.272476631	8.323507381	7.952759405	8.110139889	AT5G28040
246727_at	3.892925368	3.985132283	3.956315066	4.061621398	3.864252537	4.127530487	AT5G28010
246726_at	2.802711049	3.063319498	2.834459415	2.895344808	2.998503473	3.122054311	AT5G29050
246725_at	4.427304716	4.539054714	4.385418482	4.551299236	4.502111122	4.518668496	AT5G29040
246724_at	7.515637673	7.33383705	7.552602842	7.547523653	7.569886702	7.512866566	AT5G29000
246723_at	3.533110881	3.9512717	3.568187902	3.792631111	3.495821586	3.755827196	AT5G29030
246722_at	4.526788618	4.65069687	4.330169633	4.540501047	4.659435657	4.654277818	AT5G29020
246721_at	4.320704399	4.542274135	4.279882916	4.203895611	4.517091066	4.565251362	---
246720_at	2.900283528	2.739086617	2.704341646	2.739086617	2.802727557	2.813963848	AT5G28950
246719_at	2.692978309	2.755500253	2.696824424	2.762162774	2.66143472	2.748741613	AT5G28940
246718_at	3.76329505	3.715972355	3.619808891	3.727450005	3.716410084	3.76329505	AT5G28930
246717_at	5.754960112	5.898217113	5.877879105	5.829714033	5.58950223	5.934538371	AT5G28920
246716_s_at	2.587191679	2.600645239	2.466355601	2.54864263	2.475344375	2.577609904	AT5G28910 /// AT5G28960
246715_at	5.482672195	5.472334377	5.227082503	5.377397525	5.275285872	5.352233781	AT5G28230
246714_at	7.300676664	7.343960584	7.615209639	7.609569142	7.632995445	7.471286133	AT5G28220
246713_at	4.261939042	4.340540548	4.341224558	4.100894831	4.290574206	4.394082522	AT5G28210
246712_at	3.334993781	3.487252034	3.137802956	3.33578642	3.282752291	3.489754679	---
246711_at	3.404328795	3.637414294	3.134356873	3.382586799	3.373478686	3.340749047	AT5G28190
246710_at	2.765897195	2.737645571	2.761071294	2.87551878	2.839802278	2.699135327	AT5G28170
246709_s_at	2.351540774	2.582295076	2.485201401	2.26858669	2.556133755	2.342263343	AT5G28160 /// AT5G28180
246708_at	8.304875856	8.415663667	8.353413341	8.388786832	8.438186466	8.692950969	AT5G28150
246707_at	4.390366225	4.727830301	4.21536372	4.313059665	4.328178503	4.571128994	AT5G28140
246706_at	2.724584354	2.857471995	2.736181612	2.786409811	2.754885528	2.831219811	AT5G28130
246705_x_at	3.2626743	3.148726582	3.693289662	3.541083958	3.127080051	3.0342817	AT5G28110 /// AT5G28120
246704_at	3.59451432	3.78298272	3.493836383	3.671561081	3.433764966	3.678657957	AT5G28090
246703_at	3.8830211	4.289128387	3.882917838	3.953271334	4.029500079	4.005223014	AT5G28080
246702_at	10.47050479	10.61110063	10.2832801	10.29308506	11.49130689	11.6064629	AT5G28050
246701_at	4.824051255	5.069387229	4.805436345	4.944837734	4.778235081	4.929614822	AT5G28020
246700_at	2.733346297	2.815365071	2.77382803	2.98922349	2.672713817	2.971496077	AT5G28030
246699_at	9.746444041	9.713251637	9.501215118	9.590836687	9.241069809	9.599381037	AT5G27990
246698_at	5.480572739	5.339313911	5.694635299	5.690505477	5.603414673	5.671527722	AT5G30480
246697_at	4.568242882	4.680038966	4.602219301	4.529927911	4.530593035	4.384406042	AT5G29210
246696_at	2.951248774	3.255388726	2.868459484	3.083851991	3.038402123	3.107442522	AT5G29100
246695_at	5.644200757	5.837275735	5.552000084	5.481518293	5.577591586	5.57211498	AT5G29090
246694_at	2.832954885	3.001778717	2.826228245	2.928784698	2.879968296	2.880342692	---
246693_at	5.115252716	5.307374522	5.133424212	5.18838632	5.026128841	5.178731323	AT5G29070
246692_at	2.828542793	2.772377784	2.757895089	2.836279051	2.828542793	2.73789542	---
246691_at	5.449123721	5.552302253	5.409957904	5.460420707	5.400228547	5.571643383	AT5G34790
246690_at	5.036842892	5.014962873	5.052426951	5.057438453	5.060117501	4.97441094	---
246689_at	2.93633972	2.726790039	2.691760452	2.771927291	3.029800844	2.917602332	AT5G34460
246688_at	3.107285555	3.146874547	3.166876225	3.104155043	3.010211937	3.158649266	AT5G34450
246687_at	4.91738158	4.996071082	4.69699941	4.953377066	4.851690507	4.847701619	AT5G33370
246686_at	4.852444026	4.748179994	4.59151496	4.836624902	4.836508167	4.650600458	AT5G33380
246685_at	4.551444514	4.969997697	4.536058664	4.300116267	4.447743538	4.228822635	AT5G33350
246684_at	3.354527828	3.232154988	3.245120461	3.327074593	3.46359209	3.459322649	AT5G33340
246683_at	7.195502814	7.465077475	7.244115092	7.640062794	7.627224541	7.698038407	AT5G33300
246682_at	4.942518361	4.579261425	4.957303122	4.558732337	5.815616808	4.937572008	AT5G33290
246681_at	6.610239516	6.398146973	6.860137278	6.676977684	5.96324578	5.87042259	AT5G33280
246680_at	4.477056051	4.710559783	4.37311118	4.326737804	4.202642495	4.593636172	AT5G33260
246679_at	3.053918967	3.318393438	2.967652266	2.975538052	3.087585124	2.968976321	AT5G33240
246678_at	2.945381503	3.042677303	2.927432317	2.789776335	2.77934087	2.750818648	AT5G33200
246677_at	5.213607783	5.000065888	5.575174527	5.793280289	6.900140875	5.664426995	AT5G30380
246676_at	3.238729756	3.659440233	3.175377217	3.278493843	3.227272536	3.265534749	AT5G30440
246675_at	3.522304745	3.390605538	3.352014561	3.307355988	3.267664384	3.270206471	AT5G30420
246674_at	9.880351377	9.993780113	9.953898878	9.976683639	9.941066928	10.1395929	AT5G30490
246673_at	12.15792542	12.15686815	12.22688534	12.2843826	12.08155256	12.11808368	AT5G30510
246672_at	2.794832105	2.845361212	2.719825892	2.928247737	2.737059057	2.883279054	AT5G30470
246671_at	6.944941946	6.876130083	7.07135379	7.235502351	6.667737519	7.221309691	AT5G30450
246670_at	3.127080051	3.095287464	2.993621834	3.002160257	3.026228871	3.06179336	AT5G30520
246669_at	4.127298127	4.085471106	3.954620621	3.797672583	3.949929626	4.207394865	AT5G30500
246668_at	2.645796795	2.674044536	2.685641794	2.654991106	2.716783008	2.885916647	---
246667_at	3.040907781	3.472241986	3.344706658	3.191083219	3.251512537	3.410175732	AT5G34840
246666_at	3.859315995	4.086812879	3.717198403	3.843812163	3.772629351	3.973495841	AT5G34830
246665_s_at	5.590442513	5.930230121	5.606067172	5.777543341	5.513447682	5.871867409	AT4G04140 /// AT5G34820
246664_at	3.239742974	3.220769504	3.55104702	3.33583363	3.141723447	3.121081821	AT5G34800
246663_at	5.280870147	5.64828262	5.289122453	5.085556555	5.221455	5.368021933	AT5G35300
246662_at	4.047115506	4.37221507	4.149277181	4.23427391	4.238013169	4.271488988	AT5G35290
246661_at	2.41004442	2.440324286	2.691469768	2.563218443	2.653799748	2.441424719	AT5G35280
246660_at	9.58695023	9.371498295	9.463295875	9.651233989	9.254619319	9.069295604	AT5G35180
246659_at	2.64384794	2.75329439	2.734512123	2.738845643	2.754293838	2.807999507	AT5G35270
246658_at	3.034268474	3.108229847	3.324997815	3.055967295	2.987746909	3.284700927	AT5G35260
246657_at	2.912909532	2.967081017	2.851163083	2.83868955	2.757463339	2.862181146	AT5G35250
246656_at	3.51804381	3.761931527	3.285887493	3.310032962	3.422837504	3.422837504	AT5G35240
246655_at	3.418770144	3.533266846	3.131378645	3.365046564	3.349419794	3.103409761	AT5G35230
246654_s_at	8.27251076	8.046508914	8.114801243	8.196777596	8.12415837	7.944326507	AT5G35210 /// AT5G35220
246653_at	9.401774629	9.336633246	9.160701668	9.036100624	9.450332876	9.374800642	AT5G35200
246652_at	3.301638436	3.49793939	3.139085366	3.367388883	3.231132557	3.233720434	AT5G35190
246651_at	5.427307367	5.435465483	5.212943915	5.388955103	5.103360743	5.131460274	AT5G35170
246650_at	9.430153049	9.590131856	9.369359216	9.445856557	9.158201914	9.389651178	AT5G35160
246649_at	3.948025407	3.883423951	3.621135036	3.735078376	3.719962892	3.789833441	AT5G35150
246648_at	3.559508512	3.650384988	3.552863286	3.699197721	3.349767454	3.47516385	AT5G35140
246647_at	2.934056717	3.152602077	3.164727919	3.019620234	3.116422632	3.208679401	AT5G35130
246646_at	3.475861654	3.540924229	3.421697993	3.529626495	3.277653414	3.500831702	AT5G35090
246645_at	8.178089563	8.041914141	8.269624204	8.267113375	8.341808354	8.473464073	AT5G35080
246644_at	7.893748532	8.129445973	8.145300754	8.196098699	7.900043528	8.190869938	AT5G35100
246643_s_at	2.345178167	2.259935186	2.401053033	2.40407773	2.32186459	2.249617672	AT1G25886 /// AT1G27780 /// AT1G34740 /// AT1G52020 /// AT2G05560 /// AT2G14770 /// AT3G24390 /// AT3G42730 /// AT4G03300 /// AT4G05280 /// AT4G08880 /// AT5G34990 /// AT5G35643 /// AT5G36860
246642_s_at	2.796950062	2.92449231	2.862181146	2.895432274	2.890864587	2.844188414	AT5G34920 /// AT5G59620
246641_s_at	2.741680176	2.867975364	2.693482742	2.722888611	2.729132074	2.697073045	AT5G34883 /// AT5G34885 /// AT5G34908
246640_x_at	5.867130558	6.178510607	5.64014985	5.915989202	5.767154473	5.956602999	AT5G34900
246639_x_at	2.762190397	2.9893148	2.751764444	2.938308205	2.87118927	2.902118915	AT5G34895
246638_at	3.288678838	3.561544558	3.369756636	3.392846579	3.443623087	3.376104187	AT5G34880
246637_at	3.860267857	4.271488988	3.719745672	3.843998721	3.587426764	3.988680689	AT5G34870
246636_at	10.09987054	9.968680437	9.977973589	10.12247543	9.891176597	9.908811992	AT5G34850
246635_at	4.578130015	4.847325468	4.646824196	4.755359128	4.719148078	4.740702425	AT1G31720
246634_at	9.505752313	9.377422518	9.424328434	9.365634504	9.020211704	9.062784766	AT1G31730
246633_at	3.397956552	3.396346089	3.391942637	3.571521689	3.545730401	3.621917523	AT1G29720
246632_at	6.65926287	6.601554718	6.477631871	6.674883655	6.46968618	6.683175978	AT1G29710
246631_at	9.395265689	9.663766983	9.751831445	9.724036355	10.27676733	10.17804995	AT1G50740
246630_at	6.38228496	6.612033999	6.168044716	6.454067981	6.38228496	6.505600405	---
246629_at	3.245834284	3.440495985	3.222993773	3.258450899	3.395131148	3.288451796	AT1G50750
246628_at	10.41791814	10.50209394	10.46809211	10.52881695	10.43856858	10.44402192	AT1G48900
246627_s_at	11.18782466	10.99699828	11.19062379	11.14878275	11.45776964	11.08128085	AT1G48860 /// AT2G45300
246626_at	5.2907804	5.398744797	5.262049247	5.22700218	5.083299131	5.247357118	AT1G48870
246625_at	5.697731638	5.99610496	5.622533983	5.847160159	5.71828958	5.796965735	---
246624_at	4.0145382	3.655074907	3.97160363	3.77303788	3.962193654	3.926793375	AT1G48910
246623_at	11.31204292	11.47688701	11.12622641	11.30653561	11.28543001	11.47398903	AT1G48920
246622_at	7.177321131	7.423835302	7.221792273	7.07115057	6.906648657	6.999804538	AT5G36250
246621_at	11.11183669	11.03451084	10.79448906	10.94580237	10.85681335	10.87155134	AT5G36230
246620_at	5.248942888	4.474797	5.445954445	4.622280548	4.280805739	3.999602592	AT5G36220
246619_at	9.147990348	9.122686932	9.257179473	9.55716572	9.419985717	9.432436488	AT5G36290
246618_at	3.052139794	2.919735214	2.921423868	3.061685118	2.956002521	2.991100863	AT5G36280
246617_at	5.679310936	5.734022492	5.418322089	5.581074129	5.410675921	5.513699859	AT5G36270
246616_at	4.879522249	5.389572652	4.958458528	5.327980222	5.082535847	5.229113588	AT5G36260
246615_at	3.976571135	4.132357214	4.019180643	3.732535645	3.831391739	3.88465662	AT5G35420
246614_at	6.165116872	5.814407168	6.065170266	6.170307283	6.29761816	6.302686616	AT5G35410
246613_at	10.0737058	10.05551759	9.98719515	10.18517699	9.844590335	9.9852906	AT5G35360
246612_at	8.772309348	8.952788105	8.459301257	8.258581917	8.869551529	8.835901015	AT5G35320
246611_at	10.07528253	9.986528878	10.12754907	9.866387889	9.830015046	9.698814059	AT5G35330
246610_at	4.944717952	4.900029306	4.663874633	5.194997424	5.369026742	5.614352454	AT5G35400
246609_at	3.433989875	3.320238684	3.344184307	3.424982066	3.381062167	3.306290088	AT5G35390
246608_at	3.287083998	3.458722229	3.022185093	3.020555734	3.245541881	3.177613319	AT5G35380
246607_at	8.886784149	8.846871422	8.920011413	8.702192218	8.79427908	8.410243105	AT5G35370
246606_at	3.883085879	3.942115621	3.654291086	3.694071735	3.67164313	4.077995762	---
246605_at	3.248952259	3.391518955	3.312871157	3.435159186	3.352443852	3.245845733	AT5G35340
246604_at	4.464684368	4.440670174	4.378175437	4.613329309	4.468061982	4.839351817	---
246603_at	3.262542737	3.494411689	3.345384014	3.309696664	3.186818559	3.161691557	AT1G31690
246602_at	4.036112261	4.02442962	3.837867974	3.955097718	3.819227179	3.662399314	AT1G31710
246601_at	5.055755241	4.953377066	5.030242987	5.063825574	5.177613651	5.171403944	AT1G31710
246600_at	5.623731661	5.563641639	5.873495136	5.427861274	6.12195505	5.677846108	AT5G14930
246599_at	3.432485893	3.271177544	3.449325092	3.101473316	3.24640897	3.252460747	AT5G14900
246598_at	7.076315264	6.969401854	7.061538847	7.070640939	7.091066226	7.32979829	AT5G14850
246597_at	6.495715686	6.63370965	6.828909037	6.97648736	8.195036371	7.941937098	AT5G14760
246596_at	4.21251553	4.41358976	4.3249857	4.129763734	4.151430958	4.168025948	AT5G14740
246595_at	11.82137229	11.20824917	11.45060477	11.00897785	9.421049498	9.201567169	AT5G14780
246594_at	11.63301254	11.70253054	11.33961681	11.47409055	11.62421909	11.85796908	AT5G14800
246593_at	7.562174393	7.801524491	7.435297983	7.545846522	7.457408823	7.497381408	AT5G14790
246592_at	3.813519358	4.13994204	3.69125154	3.715922969	3.837911241	3.869460825	AT5G14890
246591_at	4.155932097	4.543946411	4.218154916	4.33112841	4.361621115	4.330754291	AT5G14880
246590_at	4.237152674	4.232810429	4.225877165	4.291201638	3.938376004	4.222524695	AT5G14870
246589_at	4.276722449	4.49657707	4.502244785	4.634420593	4.341644236	4.824159685	AT5G14860
246588_at	2.865572475	3.021358833	3.043092731	2.977235652	2.745064337	2.8366501	AT5G14840
246587_at	5.879953442	6.004334715	5.9322278	5.971690886	5.585606485	5.764098291	AT5G14830
246586_at	4.022722988	4.05456681	3.758067085	3.751292713	3.742071016	3.94190835	AT5G14770
246585_at	2.939573853	3.186080434	3.044316762	3.03463186	2.948501466	2.784701399	AT5G14750
246584_at	4.76483405	4.699696845	4.844069597	4.514775599	5.892105609	5.763218817	AT5G14730
246583_at	6.164372834	5.869738149	6.123571912	5.833921667	5.596506252	5.745761036	AT5G14720
